,date,supply
1809,2018-04-11,16970162.5
1810,2018-04-12,16970162.5
1811,2018-04-13,16976162.5
1812,2018-04-14,16976162.5
1813,2018-04-15,16976162.5
1814,2018-04-16,16981675.0
1815,2018-04-17,16981675.0
1816,2018-04-18,16981675.0
1817,2018-04-19,16987925.0
1818,2018-04-20,16987925.0
1819,2018-04-21,16987925.0
1820,2018-04-22,16993625.0
1821,2018-04-23,16993625.0
1822,2018-04-24,16993625.0
1823,2018-04-25,16999062.5
1824,2018-04-26,16999062.5
1825,2018-04-27,16999062.5
1826,2018-04-28,17004200.0
1827,2018-04-29,17004200.0
1828,2018-04-30,17004200.0
1829,2018-05-01,17010087.5
1830,2018-05-02,17010087.5
1831,2018-05-03,17010087.5
1832,2018-05-04,17015450.0
1833,2018-05-05,17015450.0
1834,2018-05-06,17015450.0
1835,2018-05-07,17021050.0
1836,2018-05-08,17021050.0
1837,2018-05-09,17021050.0
1838,2018-05-10,17026712.5
1839,2018-05-11,17026712.5
1840,2018-05-12,17026712.5
1841,2018-05-13,17032212.5
1842,2018-05-14,17032212.5
1843,2018-05-15,17032212.5
1844,2018-05-16,17037925.0
1845,2018-05-17,17037925.0
1846,2018-05-18,17037925.0
1847,2018-05-19,17043350.0
1848,2018-05-20,17043350.0
1849,2018-05-21,17043350.0
1850,2018-05-22,17049000.0
1851,2018-05-23,17049000.0
1852,2018-05-24,17049000.0
1853,2018-05-25,17055012.5
1854,2018-05-26,17055012.5
1855,2018-05-27,17055012.5
1856,2018-05-28,17061037.5
1857,2018-05-29,17061037.5
1858,2018-05-30,17061037.5
1859,2018-05-31,17067075.0
1860,2018-06-01,17067075.0
1861,2018-06-02,17067075.0
1862,2018-06-03,17073087.5
1863,2018-06-04,17073087.5
1864,2018-06-05,17073087.5
1865,2018-06-06,17079400.0
1866,2018-06-07,17079400.0
1867,2018-06-08,17079400.0
1868,2018-06-09,17084787.5
1869,2018-06-10,17084787.5
1870,2018-06-11,17084787.5
1871,2018-06-12,17089937.5
1872,2018-06-13,17089937.5
1873,2018-06-14,17089937.5
1874,2018-06-15,17095550.0
1875,2018-06-16,17095550.0
1876,2018-06-17,17095550.0
1877,2018-06-18,17101637.5
1878,2018-06-19,17101637.5
1879,2018-06-20,17101637.5
1880,2018-06-21,17107637.5
1881,2018-06-22,17107637.5
1882,2018-06-23,17107637.5
1883,2018-06-24,17113662.5
1884,2018-06-25,17113662.5
1885,2018-06-26,17113662.5
1886,2018-06-27,17118962.5
1887,2018-06-28,17118962.5
1888,2018-06-29,17118962.5
1889,2018-06-30,17124575.0
1890,2018-07-01,17124575.0
1891,2018-07-02,17124575.0
1892,2018-07-03,17129625.0
1893,2018-07-04,17129625.0
1894,2018-07-05,17129625.0
1895,2018-07-06,17135012.5
1896,2018-07-07,17135012.5
1897,2018-07-08,17135012.5
1898,2018-07-09,17140637.5
1899,2018-07-10,17140637.5
1900,2018-07-11,17140637.5
1901,2018-07-12,17145950.0
1902,2018-07-13,17145950.0
1903,2018-07-14,17145950.0
1904,2018-07-15,17151062.5
1905,2018-07-16,17151062.5
1906,2018-07-17,17151062.5
1907,2018-07-18,17156725.0
1908,2018-07-19,17156725.0
1909,2018-07-20,17156725.0
1910,2018-07-21,17162500.0
1911,2018-07-22,17162500.0
1912,2018-07-23,17162500.0
1913,2018-07-24,17168837.5
1914,2018-07-25,17168837.5
1915,2018-07-26,17168837.5
1916,2018-07-27,17175200.0
1917,2018-07-28,17175200.0
1918,2018-07-29,17175200.0
1919,2018-07-30,17180812.5
1920,2018-07-31,17180812.5
1921,2018-08-01,17180812.5
1922,2018-08-02,17186437.5
1923,2018-08-03,17186437.5
1924,2018-08-04,17186437.5
1925,2018-08-05,17192712.5
1926,2018-08-06,17192712.5
1927,2018-08-07,17192712.5
1928,2018-08-08,17198212.5
1929,2018-08-09,17198212.5
1930,2018-08-10,17198212.5
1931,2018-08-11,17204400.0
1932,2018-08-12,17204400.0
1933,2018-08-13,17204400.0
1934,2018-08-14,17209912.5
1935,2018-08-15,17209912.5
1936,2018-08-16,17209912.5
1937,2018-08-17,17215800.0
1938,2018-08-18,17215800.0
1939,2018-08-19,17215800.0
1940,2018-08-20,17221487.5
1941,2018-08-21,17221487.5
1942,2018-08-22,17221487.5
1943,2018-08-23,17227200.0
1944,2018-08-24,17227200.0
1945,2018-08-25,17227200.0
1946,2018-08-26,17232875.0
1947,2018-08-27,17232875.0
1948,2018-08-28,17232875.0
1949,2018-08-29,17238837.5
1950,2018-08-30,17238837.5
1951,2018-08-31,17238837.5
1952,2018-09-01,17244587.5
1953,2018-09-02,17244587.5
1954,2018-09-03,17244587.5
1955,2018-09-04,17249762.5
1956,2018-09-05,17249762.5
1957,2018-09-06,17249762.5
1958,2018-09-07,17255187.5
1959,2018-09-08,17255187.5
1960,2018-09-09,17255187.5
1961,2018-09-10,17260787.5
1962,2018-09-11,17260787.5
1963,2018-09-12,17260787.5
1964,2018-09-13,17266500.0
1965,2018-09-14,17266500.0
1966,2018-09-15,17266500.0
1967,2018-09-16,17271637.5
1968,2018-09-17,17271637.5
1969,2018-09-18,17271637.5
1970,2018-09-19,17277050.0
1971,2018-09-20,17277050.0
1972,2018-09-21,17277050.0
1973,2018-09-22,17282712.5
1974,2018-09-23,17282712.5
1975,2018-09-24,17282712.5
1976,2018-09-25,17288550.0
1977,2018-09-26,17288550.0
1978,2018-09-27,17288550.0
1979,2018-09-28,17294000.0
1980,2018-09-29,17294000.0
1981,2018-09-30,17294000.0
1982,2018-10-01,17299912.5
1983,2018-10-02,17299912.5
1984,2018-10-03,17299912.5
1985,2018-10-04,17305312.5
1986,2018-10-05,17305312.5
1987,2018-10-06,17305312.5
1988,2018-10-07,17310275.0
1989,2018-10-08,17310275.0
1990,2018-10-09,17310275.0
1991,2018-10-10,17315387.5
1992,2018-10-11,17315387.5
1993,2018-10-12,17315387.5
1994,2018-10-13,17320787.5
1995,2018-10-14,17320787.5
1996,2018-10-15,17320787.5
1997,2018-10-16,17325925.0
1998,2018-10-17,17325925.0
1999,2018-10-18,17325925.0
2000,2018-10-19,17331150.0
2001,2018-10-20,17331150.0
2002,2018-10-21,17331150.0
2003,2018-10-22,17336600.0
2004,2018-10-23,17336600.0
2005,2018-10-24,17336600.0
2006,2018-10-25,17341650.0
2007,2018-10-26,17341650.0
2008,2018-10-27,17341650.0
2009,2018-10-28,17346887.5
2010,2018-10-29,17346887.5
2011,2018-10-30,17346887.5
2012,2018-10-31,17352675.0
2013,2018-11-01,17352675.0
2014,2018-11-02,17352675.0
2015,2018-11-03,17358400.0
2016,2018-11-04,17358400.0
2017,2018-11-05,17358400.0
2018,2018-11-06,17363337.5
2019,2018-11-07,17363337.5
2020,2018-11-08,17363337.5
2021,2018-11-09,17368062.5
2022,2018-11-10,17368062.5
2023,2018-11-11,17368062.5
2024,2018-11-12,17373275.0
2025,2018-11-13,17373275.0
2026,2018-11-14,17373275.0
2027,2018-11-15,17378050.0
2028,2018-11-16,17378050.0
2029,2018-11-17,17378050.0
2030,2018-11-18,17382975.0
2031,2018-11-19,17382975.0
2032,2018-11-20,17382975.0
2033,2018-11-21,17387512.5
2034,2018-11-22,17387512.5
2035,2018-11-23,17387512.5
2036,2018-11-24,17392387.5
2037,2018-11-25,17392387.5
2038,2018-11-26,17392387.5
2039,2018-11-27,17397000.0
2040,2018-11-28,17397000.0
2041,2018-11-29,17397000.0
2042,2018-11-30,17401050.0
2043,2018-12-01,17401050.0
2044,2018-12-02,17401050.0
2045,2018-12-03,17405450.0
2046,2018-12-04,17405450.0
2047,2018-12-05,17405450.0
2048,2018-12-06,17410487.5
2049,2018-12-07,17410487.5
2050,2018-12-08,17410487.5
2051,2018-12-09,17415100.0
2052,2018-12-10,17415100.0
2053,2018-12-11,17415100.0
2054,2018-12-12,17419712.5
2055,2018-12-13,17419712.5
2056,2018-12-14,17419712.5
2057,2018-12-15,17425037.5
2058,2018-12-16,17425037.5
2059,2018-12-17,17425037.5
2060,2018-12-18,17430075.0
2061,2018-12-19,17430075.0
2062,2018-12-20,17430075.0
2063,2018-12-21,17435375.0
2064,2018-12-22,17435375.0
2065,2018-12-23,17435375.0
2066,2018-12-24,17441662.5
2067,2018-12-25,17441662.5
2068,2018-12-26,17441662.5
2069,2018-12-27,17447787.5
2070,2018-12-28,17447787.5
2071,2018-12-29,17447787.5
2072,2018-12-30,17453800.0
2073,2018-12-31,17453800.0
2074,2019-01-01,17453800.0
2075,2019-01-02,17459487.5
2076,2019-01-03,17459487.5
2077,2019-01-04,17459487.5
2078,2019-01-05,17465325.0
2079,2019-01-06,17465325.0
2080,2019-01-07,17465325.0
2081,2019-01-08,17470962.5
2082,2019-01-09,17470962.5
2083,2019-01-10,17470962.5
2084,2019-01-11,17476812.5
2085,2019-01-12,17476812.5
2086,2019-01-13,17476812.5
2087,2019-01-14,17482112.5
2088,2019-01-15,17482112.5
2089,2019-01-16,17482112.5
2090,2019-01-17,17487012.5
2091,2019-01-18,17487012.5
2092,2019-01-19,17487012.5
2093,2019-01-20,17492362.5
2094,2019-01-21,17492362.5
2095,2019-01-22,17492362.5
2096,2019-01-23,17497687.5
2097,2019-01-24,17497687.5
2098,2019-01-25,17497687.5
2099,2019-01-26,17503312.5
2100,2019-01-27,17503312.5
2101,2019-01-28,17503312.5
2102,2019-01-29,17508662.5
2103,2019-01-30,17508662.5
2104,2019-01-31,17508662.5
2105,2019-02-01,17514275.0
2106,2019-02-02,17514275.0
2107,2019-02-03,17514275.0
2108,2019-02-04,17519637.5
2109,2019-02-05,17519637.5
2110,2019-02-06,17519637.5
2111,2019-02-07,17525700.0
2112,2019-02-08,17525700.0
2113,2019-02-09,17525700.0
2114,2019-02-10,17531362.5
2115,2019-02-11,17531362.5
2116,2019-02-12,17531362.5
2117,2019-02-13,17536687.5
2118,2019-02-14,17536687.5
2119,2019-02-15,17536687.5
2120,2019-02-16,17541912.5
2121,2019-02-17,17541912.5
2122,2019-02-18,17541912.5
2123,2019-02-19,17547787.5
2124,2019-02-20,17547787.5
2125,2019-02-21,17547787.5
2126,2019-02-22,17552925.0
2127,2019-02-23,17552925.0
2128,2019-02-24,17552925.0
2129,2019-02-25,17558212.5
2130,2019-02-26,17558212.5
2131,2019-02-27,17558212.5
2132,2019-02-28,17563862.5
2133,2019-03-01,17563862.5
2134,2019-03-02,17563862.5
2135,2019-03-03,17569362.5
2136,2019-03-04,17569362.5
2137,2019-03-05,17569362.5
2138,2019-03-06,17574537.5
2139,2019-03-07,17574537.5
2140,2019-03-08,17574537.5
2141,2019-03-09,17579862.5
2142,2019-03-10,17579862.5
2143,2019-03-11,17579862.5
2144,2019-03-12,17585125.0
2145,2019-03-13,17585125.0
2146,2019-03-14,17585125.0
2147,2019-03-15,17590662.5
2148,2019-03-16,17590662.5
2149,2019-03-17,17590662.5
2150,2019-03-18,17596537.5
2151,2019-03-19,17596537.5
2152,2019-03-20,17596537.5
2153,2019-03-21,17602512.5
2154,2019-03-22,17602512.5
2155,2019-03-23,17602512.5
2156,2019-03-24,17608212.5
2157,2019-03-25,17608212.5
2158,2019-03-26,17608212.5
2159,2019-03-27,17613600.0
2160,2019-03-28,17613600.0
2161,2019-03-29,17613600.0
2162,2019-03-30,17619000.0
2163,2019-03-31,17619000.0
2164,2019-04-01,17619000.0
2165,2019-04-02,17624400.0
2166,2019-04-03,17624400.0
2167,2019-04-04,17624400.0
2168,2019-04-05,17629900.0
2169,2019-04-06,17629900.0
2170,2019-04-07,17629900.0
2171,2019-04-08,17635250.0
2172,2019-04-09,17635250.0
2173,2019-04-10,17635250.0
2174,2019-04-11,17640712.5
2175,2019-04-12,17640712.5
2176,2019-04-13,17640712.5
2177,2019-04-14,17645812.5
2178,2019-04-15,17645812.5
2179,2019-04-16,17645812.5
2180,2019-04-17,17651162.5
2181,2019-04-18,17651162.5
2182,2019-04-19,17651162.5
2183,2019-04-20,17656562.5
2184,2019-04-21,17656562.5
2185,2019-04-22,17656562.5
2186,2019-04-23,17661712.5
2187,2019-04-24,17661712.5
2188,2019-04-25,17661712.5
2189,2019-04-26,17667425.0
2190,2019-04-27,17667425.0
2191,2019-04-28,17667425.0
2192,2019-04-29,17673212.5
2193,2019-04-30,17673212.5
2194,2019-05-01,17673212.5
2195,2019-05-02,17679400.0
2196,2019-05-03,17679400.0
2197,2019-05-04,17679400.0
2198,2019-05-05,17684562.5
2199,2019-05-06,17684562.5
2200,2019-05-07,17684562.5
2201,2019-05-08,17689937.5
2202,2019-05-09,17689937.5
2203,2019-05-10,17689937.5
2204,2019-05-11,17695000.0
2205,2019-05-12,17695000.0
2206,2019-05-13,17695000.0
2207,2019-05-14,17700962.5
2208,2019-05-15,17700962.5
2209,2019-05-16,17700962.5
2210,2019-05-17,17706537.5
2211,2019-05-18,17706537.5
2212,2019-05-19,17706537.5
2213,2019-05-20,17712500.0
2214,2019-05-21,17712500.0
2215,2019-05-22,17712500.0
2216,2019-05-23,17718475.0
2217,2019-05-24,17718475.0
2218,2019-05-25,17718475.0
2219,2019-05-26,17724200.0
2220,2019-05-27,17724200.0
2221,2019-05-28,17724200.0
2222,2019-05-29,17730512.5
2223,2019-05-30,17730512.5
2224,2019-05-31,17730512.5
2225,2019-06-01,17735862.5
2226,2019-06-02,17735862.5
2227,2019-06-03,17735862.5
2228,2019-06-04,17740912.5
2229,2019-06-05,17740912.5
2230,2019-06-06,17740912.5
2231,2019-06-07,17746850.0
2232,2019-06-08,17746850.0
2233,2019-06-09,17746850.0
2234,2019-06-10,17752200.0
2235,2019-06-11,17752200.0
2236,2019-06-12,17752200.0
2237,2019-06-13,17757512.5
2238,2019-06-14,17757512.5
2239,2019-06-15,17757512.5
2240,2019-06-16,17763075.0
2241,2019-06-17,17763075.0
2242,2019-06-18,17763075.0
2243,2019-06-19,17768987.5
2244,2019-06-20,17768987.5
2245,2019-06-21,17768987.5
2246,2019-06-22,17774212.5
2247,2019-06-23,17774212.5
2248,2019-06-24,17774212.5
2249,2019-06-25,17780512.5
2250,2019-06-26,17780512.5
2251,2019-06-27,17780512.5
2252,2019-06-28,17786387.5
2253,2019-06-29,17786387.5
2254,2019-06-30,17786387.5
2255,2019-07-01,17792250.0
2256,2019-07-02,17792250.0
2257,2019-07-03,17792250.0
2258,2019-07-04,17798462.5
2259,2019-07-05,17798462.5
2260,2019-07-06,17798462.5
2261,2019-07-07,17804962.5
2262,2019-07-08,17804962.5
2263,2019-07-09,17804962.5
2264,2019-07-10,17810725.0
2265,2019-07-11,17810725.0
2266,2019-07-12,17810725.0
2267,2019-07-13,17816150.0
2268,2019-07-14,17816150.0
2269,2019-07-15,17816150.0
2270,2019-07-16,17821812.5
2271,2019-07-17,17821812.5
2272,2019-07-18,17821812.5
2273,2019-07-19,17826462.5
2274,2019-07-20,17826462.5
2275,2019-07-21,17826462.5
2276,2019-07-22,17832512.5
2277,2019-07-23,17832512.5
2278,2019-07-24,17832512.5
2279,2019-07-25,17837912.5
2280,2019-07-26,17837912.5
2281,2019-07-27,17837912.5
2282,2019-07-28,17844075.0
2283,2019-07-29,17844075.0
2284,2019-07-30,17844075.0
2285,2019-07-31,17850087.5
2286,2019-08-01,17850087.5
2287,2019-08-02,17850087.5
2288,2019-08-03,17856137.5
2289,2019-08-04,17856137.5
2290,2019-08-05,17856137.5
2291,2019-08-06,17862025.0
2292,2019-08-07,17862025.0
2293,2019-08-08,17862025.0
2294,2019-08-09,17867550.0
2295,2019-08-10,17867550.0
2296,2019-08-11,17867550.0
2297,2019-08-12,17873012.5
2298,2019-08-13,17873012.5
2299,2019-08-14,17873012.5
2300,2019-08-15,17878837.5
2301,2019-08-16,17878837.5
2302,2019-08-17,17878837.5
2303,2019-08-18,17883850.0
2304,2019-08-19,17883850.0
2305,2019-08-20,17883850.0
2306,2019-08-21,17889500.0
2307,2019-08-22,17889500.0
2308,2019-08-23,17889500.0
2309,2019-08-24,17895175.0
2310,2019-08-25,17895175.0
2311,2019-08-26,17895175.0
2312,2019-08-27,17900512.5
2313,2019-08-28,17900512.5
2314,2019-08-29,17900512.5
2315,2019-08-30,17906462.5
2316,2019-08-31,17906462.5
2317,2019-09-01,17906462.5
2318,2019-09-02,17912187.5
2319,2019-09-03,17912187.5
2320,2019-09-04,17912187.5
2321,2019-09-05,17918000.0
2322,2019-09-06,17918000.0
2323,2019-09-07,17918000.0
2324,2019-09-08,17924062.5
2325,2019-09-09,17924062.5
2326,2019-09-10,17924062.5
2327,2019-09-11,17930462.5
2328,2019-09-12,17930462.5
2329,2019-09-13,17930462.5
2330,2019-09-14,17936250.0
2331,2019-09-15,17936250.0
2332,2019-09-16,17936250.0
2333,2019-09-17,17941975.0
2334,2019-09-18,17941975.0
2335,2019-09-19,17941975.0
2336,2019-09-20,17947887.5
2337,2019-09-21,17947887.5
2338,2019-09-22,17947887.5
2339,2019-09-23,17953462.5
2340,2019-09-24,17953462.5
2341,2019-09-25,17953462.5
2342,2019-09-26,17959512.5
2343,2019-09-27,17959512.5
2344,2019-09-28,17959512.5
2345,2019-09-29,17964850.0
2346,2019-09-30,17964850.0
2347,2019-10-01,17964850.0
2348,2019-10-02,17970112.5
2349,2019-10-03,17970112.5
2350,2019-10-04,17970112.5
2351,2019-10-05,17975762.5
2352,2019-10-06,17975762.5
2353,2019-10-07,17975762.5
2354,2019-10-08,17981587.5
2355,2019-10-09,17981587.5
2356,2019-10-10,17981587.5
2357,2019-10-11,17987287.5
2358,2019-10-12,17987287.5
2359,2019-10-13,17987287.5
2360,2019-10-14,17992412.5
2361,2019-10-15,17992412.5
2362,2019-10-16,17992412.5
2363,2019-10-17,17997987.5
