date,close,open,high,low,,
"May 09, 2014","1,421.80","1,421.80","1,421.80","1,421.80",,
"May 08, 2014","1,421.70","1,421.70","1,421.70","1,421.70",,
"May 07, 2014","1,423.30","1,423.30","1,423.30","1,423.30",,
"May 06, 2014","1,444.00","1,444.00","1,444.00","1,444.00",,
"May 05, 2014","1,444.40","1,444.40","1,444.40","1,444.40",,
"May 02, 2014","1,437.50","1,437.50","1,437.50","1,437.50",,
"May 01, 2014","1,417.50","1,417.50","1,417.50","1,417.50",,
"Apr 30, 2014","1,431.80","1,431.80","1,431.80","1,431.80",,
"Apr 29, 2014","1,432.50","1,432.50","1,432.50","1,432.50",,
"Apr 28, 2014","1,435.70","1,435.70","1,435.70","1,435.70",,
"Apr 25, 2014","1,438.90","1,438.90","1,438.90","1,438.90",,
"Apr 24, 2014","1,429.70","1,429.70","1,429.70","1,429.70",,
"Apr 23, 2014","1,424.00","1,424.00","1,424.00","1,424.00",,
"Apr 22, 2014","1,425.40","1,425.40","1,425.40","1,425.40",,
"Apr 21, 2014","1,432.40","1,432.40","1,432.40","1,432.40",,
"Apr 17, 2014","1,437.50","1,437.50","1,437.50","1,437.50",,
"Apr 16, 2014","1,446.00","1,446.00","1,446.00","1,446.00",,
"Apr 15, 2014","1,442.00","1,442.00","1,442.00","1,442.00",,
"Apr 14, 2014","1,469.30","1,460.00","1,460.00","1,460.00",,
"Apr 11, 2014","1,459.70","1,459.70","1,459.70","1,460.00",,
"Apr 10, 2014","1,461.70","1,461.70","1,461.70","1,461.70",,
"Apr 09, 2014","1,451.10","1,451.10","1,451.10","1,451.10",,
"Apr 08, 2014","1,452.30","1,452.30","1,452.30","1,452.30",,
"Apr 07, 2014","1,442.70","1,442.70","1,442.70","1,442.70",,
"Apr 04, 2014","1,452.70","1,452.70","1,452.70","1,452.70",,
"Apr 03, 2014","1,435.10","1,435.10","1,435.10","1,435.10",,
"Apr 02, 2014","1,442.50","1,442.50","1,442.50","1,442.50",,
"Apr 01, 2014","1,430.00","1,430.00","1,430.00","1,430.00",,
"Mar 31, 2014","1,433.80","1,433.80","1,433.80","1,433.80",,
"Mar 28, 2014","1,445.30","1,445.30","1,445.30","1,445.30",,
"Mar 27, 2014","1,447.80","1,447.80","1,447.80","1,447.80",,
"Mar 26, 2014","1,456.10","1,456.10","1,456.10","1,456.10",,
"Mar 25, 2014","1,466.40","1,466.40","1,466.40","1,466.40",,
"Mar 24, 2014","1,468.50","1,468.50","1,468.50","1,468.50",,
"Mar 21, 2014","1,493.50","1,493.50","1,493.50","1,493.50",,
"Mar 20, 2014","1,488.70","1,488.70","1,488.70","1,488.70",,
"Mar 19, 2014","1,493.00","1,493.00","1,493.00","1,493.00",,
"Mar 18, 2014","1,511.60","1,511.60","1,511.60","1,511.60",,
"Mar 17, 2014","1,525.60","1,525.60","1,525.60","1,525.60",,
"Mar 14, 2014","1,532.40","1,532.40","1,532.40","1,532.40",,
"Mar 13, 2014","1,526.00","1,526.00","1,526.00","1,526.00",,
"Mar 12, 2014","1,525.20","1,525.20","1,525.20","1,525.20",,
"Mar 11, 2014","1,502.20","1,502.20","1,502.20","1,502.20",,
"Mar 10, 2014","1,497.20","1,497.20","1,500.00","1,497.20",,
"Mar 07, 2014","1,494.60","1,494.60","1,494.60","1,494.60",,
"Mar 06, 2014","1,504.30","1,504.30","1,504.30","1,504.30",,
"Mar 05, 2014","1,491.10","1,491.10","1,491.10","1,491.10",,
"Mar 04, 2014","1,488.70","1,488.70","1,488.70","1,488.70",,
"Mar 03, 2014","1,500.00","1,500.00","1,500.00","1,500.00",,
"Feb 28, 2014","1,473.00","1,473.00","1,473.00","1,473.00",,
"Feb 27, 2014","1,481.30","1,481.30","1,481.30","1,481.30",,
"Feb 26, 2014","1,478.40","1,478.40","1,478.40","1,478.40",,
"Feb 25, 2014","1,493.80","1,493.80","1,493.80","1,493.80",,
"Feb 24, 2014","1,491.00","1,491.00","1,491.00","1,491.00",,
"Feb 21, 2014","1,474.40","1,474.40","1,474.40","1,474.40",,
"Feb 20, 2014","1,467.80","1,467.80","1,467.80","1,467.80",,
"Feb 19, 2014","1,467.70","1,467.70","1,467.70","1,467.70",,
"Feb 18, 2014","1,473.20","1,465.40","1,465.40","1,465.40",,
"Feb 17, 2014","1,328.50","1,323.70","1,332.20","1,321.10",,
"Feb 14, 2014","1,470.80","1,470.80","1,470.80","1,470.80",,
"Feb 13, 2014","1,451.40","1,451.40","1,451.40","1,451.40",,
"Feb 12, 2014","1,451.10","1,451.10","1,451.10","1,451.10",,
"Feb 11, 2014","1,443.60","1,443.60","1,443.60","1,443.60",,
"Feb 10, 2014","1,427.50","1,427.50","1,427.50","1,427.50",,
"Feb 07, 2014","1,415.70","1,415.70","1,415.70","1,415.70",,
"Feb 06, 2014","1,413.30","1,410.20","1,410.20","1,410.20",,
"Feb 05, 2014","1,413.00","1,413.00","1,413.00","1,413.00",,
"Feb 04, 2014","1,407.30","1,407.30","1,407.30","1,407.30",,
"Feb 03, 2014","1,417.10","1,417.10","1,417.10","1,417.10",,
"Jan 31, 2014","1,398.90","1,398.90","1,398.90","1,398.90",,
"Jan 30, 2014","1,402.80","1,402.80","1,402.80","1,402.80",,
"Jan 29, 2014","1,422.20","1,422.20","1,422.20","1,422.20",,
"Jan 28, 2014","1,412.00","1,412.00","1,412.00","1,412.00",,
"Jan 27, 2014","1,425.10","1,425.10","1,425.10","1,421.00",,
"Jan 24, 2014","1,426.00","1,426.00","1,426.00","1,426.00",,
"Jan 23, 2014","1,426.10","1,426.10","1,426.10","1,426.10",,
"Jan 22, 2014","1,403.60","1,403.60","1,403.60","1,403.60",,
"Jan 21, 2014","1,405.10","1,405.10","1,405.10","1,405.10",,
"Jan 20, 2014","1,255.10","1,255.70","1,257.90","1,253.10",,
"Jan 17, 2014","1,417.10","1,417.10","1,417.10","1,417.10",,
"Jan 16, 2014","1,405.70","1,405.70","1,405.70","1,405.70",,
"Jan 15, 2014","1,405.90","1,405.90","1,405.90","1,405.90",,
"Jan 14, 2014","1,411.80","1,411.80","1,411.80","1,411.80",,
"Jan 13, 2014","1,416.00","1,416.00","1,416.00","1,416.00",,
"Jan 10, 2014","1,413.40","1,398.90","1,398.90","1,398.90",,
"Jan 09, 2014","1,397.90","1,397.90","1,397.90","1,397.90",,
"Jan 08, 2014","1,392.60","1,392.60","1,392.60","1,392.60",,
"Jan 07, 2014","1,395.50","1,395.50","1,395.50","1,395.50",,
"Jan 06, 2014","1,405.00","1,405.00","1,405.00","1,405.00",,
"Jan 03, 2014","1,405.50","1,405.50","1,405.50","1,405.50",,
"Jan 02, 2014","1,391.70","1,391.70","1,391.70","1,391.70",,
"Jan 01, 2014","1,205.40","1,203.60","1,205.40","1,202.80",,
"Dec 31, 2013","1,367.40","1,367.40","1,367.40","1,367.40",,
"Dec 30, 2013","1,339.20","1,339.20","1,339.20","1,339.20",,
"Dec 27, 2013","1,350.40","1,350.40","1,350.40","1,350.40",,
"Dec 26, 2013","1,348.80","1,348.80","1,348.80","1,348.80",,
"Dec 24, 2013","1,339.40","1,339.40","1,339.40","1,339.40",,
"Dec 23, 2013","1,330.60","1,330.60","1,330.60","1,330.60",,
"Dec 20, 2013","1,336.30","1,336.30","1,336.30","1,336.30",,
"Dec 19, 2013","1,324.30","1,324.30","1,324.30","1,324.30",,
"Dec 18, 2013","1,364.50","1,364.50","1,364.50","1,356.40",,
"Dec 17, 2013","1,357.70","1,357.70","1,357.70","1,357.70",,
"Dec 16, 2013","1,375.90","1,375.90","1,375.90","1,375.90",,
"Dec 13, 2013","1,365.70","1,365.70","1,365.70","1,365.70",,
"Dec 12, 2013","1,355.40","1,355.40","1,355.40","1,355.40",,
"Dec 11, 2013","1,386.30","1,386.30","1,386.30","1,386.30",,
"Dec 10, 2013","1,389.70","1,389.70","1,389.70","1,389.70",,
"Dec 09, 2013","1,362.80","1,362.80","1,362.80","1,362.80",,
"Dec 06, 2013","1,358.20","1,358.20","1,358.20","1,358.20",,
"Dec 05, 2013","1,360.80","1,360.80","1,360.80","1,360.80",,
"Dec 04, 2013","1,376.30","1,376.30","1,376.30","1,376.30",,
"Dec 03, 2013","1,348.00","1,348.00","1,348.00","1,348.00",,
"Dec 02, 2013","1,350.60","1,350.60","1,350.60","1,350.60",,
"Nov 29, 2013","1,377.20","1,377.20","1,377.20","1,377.20",,
"Nov 28, 2013","1,243.80","1,237.90","1,245.30","1,236.20",,
"Nov 27, 2013","1,364.20","1,364.20","1,364.20","1,364.20",,
"Nov 26, 2013","1,366.10","1,366.10","1,366.10","1,366.10",,
"Nov 25, 2013","1,366.80","1,366.80","1,366.80","1,366.80",,
"Nov 22, 2013","1,370.30","1,370.30","1,370.30","1,370.30",,
"Nov 21, 2013","1,369.10","1,369.10","1,369.10","1,369.10",,
"Nov 20, 2013","1,385.40","1,385.40","1,385.40","1,385.40",,
"Nov 19, 2013","1,401.10","1,401.10","1,401.10","1,401.10",,
"Nov 18, 2013","1,400.00","1,400.00","1,400.00","1,400.00",,
"Nov 15, 2013","1,416.90","1,416.90","1,416.90","1,416.90",,
"Nov 14, 2013","1,415.90","1,415.90","1,415.90","1,415.90",,
"Nov 13, 2013","1,401.30","1,401.30","1,401.30","1,401.30",,
"Nov 12, 2013","1,406.70","1,406.70","1,406.70","1,406.70",,
"Nov 11, 2013","1,415.20","1,415.20","1,415.20","1,415.20",,
"Nov 08, 2013","1,419.20","1,419.20","1,419.20","1,419.20",,
"Nov 07, 2013","1,438.30","1,438.30","1,438.30","1,438.30",,
"Nov 06, 2013","1,449.50","1,449.50","1,449.50","1,449.50",,
"Nov 05, 2013","1,442.00","1,442.00","1,442.00","1,442.00",,
"Nov 04, 2013","1,446.40","1,446.40","1,446.40","1,446.40",,
"Nov 01, 2013","1,444.70","1,444.70","1,444.70","1,444.70",,
"Oct 31, 2013","1,453.90","1,453.90","1,453.90","1,453.90",,
"Oct 30, 2013","1,480.40","1,480.40","1,480.40","1,480.40",,
"Oct 29, 2013","1,478.50","1,478.50","1,478.50","1,478.50",,
"Oct 28, 2013","1,485.50","1,485.50","1,485.50","1,485.50",,
"Oct 25, 2013","1,486.20","1,486.20","1,486.20","1,486.20",,
"Oct 24, 2013","1,485.90","1,485.90","1,485.90","1,485.90",,
"Oct 23, 2013","1,469.50","1,469.50","1,469.50","1,469.50",,
"Oct 22, 2013","1,484.30","1,484.30","1,484.30","1,484.30",,
"Oct 21, 2013","1,462.90","1,462.90","1,462.90","1,462.90",,
"Oct 18, 2013","1,464.80","1,464.80","1,464.80","1,464.80",,
"Oct 17, 2013","1,473.50","1,473.50","1,473.50","1,473.50",,
"Oct 16, 2013","1,434.00","1,434.00","1,434.00","1,434.00",,
"Oct 15, 2013","1,425.20","1,425.20","1,425.20","1,425.20",,
"Oct 14, 2013","1,429.30","1,429.30","1,429.30","1,429.30",,
"Oct 11, 2013","1,419.90","1,419.90","1,419.90","1,419.90",,
"Oct 10, 2013","1,451.90","1,451.90","1,451.90","1,451.90",,
"Oct 09, 2013","1,461.60","1,461.60","1,461.60","1,461.60",,
"Oct 08, 2013","1,480.40","1,480.40","1,480.40","1,480.40",,
"Oct 07, 2013","1,480.40","1,480.40","1,480.40","1,480.40",,
"Oct 04, 2013","1,466.10","1,466.10","1,466.10","1,466.10",,
"Oct 03, 2013","1,472.00","1,472.00","1,472.00","1,472.00",,
"Oct 02, 2013","1,477.10","1,477.10","1,477.10","1,477.10",,
"Oct 01, 2013","1,442.30","1,442.30","1,442.30","1,442.30",,
"Sep 30, 2013","1,485.40","1,485.40","1,485.40","1,485.40",,
"Sep 27, 2013","1,497.30","1,497.30","1,497.30","1,497.30",,
"Sep 26, 2013","1,483.40","1,483.40","1,483.40","1,483.40",,
"Sep 25, 2013","1,494.40","1,494.40","1,494.40","1,494.40",,
"Sep 24, 2013","1,473.90","1,473.90","1,473.90","1,473.90",,
"Sep 23, 2013","1,490.40","1,490.40","1,490.40","1,490.40",,
"Sep 20, 2013","1,497.70","1,497.70","1,497.70","1,497.70",,
"Sep 19, 2013","1,541.90","1,541.90","1,541.90","1,541.90",,
"Sep 18, 2013","1,482.30","1,482.30","1,482.30","1,482.30",,
"Sep 17, 2013","1,482.30","1,482.30","1,482.30","1,482.30",,
"Sep 16, 2013","1,490.10","1,490.10","1,490.10","1,490.10",,
"Sep 13, 2013","1,485.70","1,485.70","1,485.70","1,485.70",,
"Sep 12, 2013","1,507.80","1,507.80","1,507.80","1,507.80",,
"Sep 11, 2013","1,546.80","1,546.80","1,546.80","1,546.80",,
"Sep 10, 2013","1,547.10","1,547.10","1,547.10","1,547.10",,
"Sep 09, 2013","1,568.50","1,568.50","1,568.50","1,568.50",,
"Sep 06, 2013","1,571.40","1,571.40","1,571.40","1,571.40",,
"Sep 05, 2013","1,559.20","1,559.20","1,559.20","1,559.20",,
"Sep 04, 2013","1,570.30","1,570.30","1,570.30","1,570.30",,
"Sep 03, 2013","1,592.00","1,592.00","1,592.00","1,592.00",,
"Sep 02, 2013","1,393.70","1,380.40","1,398.00","1,379.60",,
"Aug 30, 2013","1,573.00","1,573.00","1,573.00","1,573.00",,
"Aug 29, 2013","1,590.30","1,590.30","1,590.30","1,590.30",,
"Aug 28, 2013","1,597.00","1,597.00","1,597.00","1,597.00",,
"Aug 27, 2013","1,596.00","1,596.00","1,596.00","1,596.00",,
"Aug 26, 2013","1,570.70","1,570.70","1,570.70","1,570.70",,
"Aug 23, 2013","1,575.60","1,575.60","1,575.60","1,575.60",,
"Aug 22, 2013","1,550.30","1,550.30","1,550.30","1,550.30",,
"Aug 21, 2013","1,540.30","1,540.30","1,540.30","1,540.30",,
"Aug 20, 2013","1,540.50","1,540.50","1,540.50","1,540.50",,
"Aug 19, 2013","1,535.30","1,535.30","1,535.30","1,535.30",,
"Aug 16, 2013","1,539.50","1,539.50","1,539.50","1,539.50",,
"Aug 15, 2013","1,523.10","1,523.10","1,523.10","1,523.10",,
"Aug 14, 2013","1,492.00","1,492.00","1,492.00","1,492.00",,
"Aug 13, 2013","1,480.00","1,480.00","1,480.00","1,480.00",,
"Aug 12, 2013","1,488.20","1,488.20","1,488.20","1,488.20",,
"Aug 09, 2013","1,465.40","1,465.40","1,465.40","1,465.40",,
"Aug 08, 2013","1,462.20","1,462.20","1,462.20","1,462.20",,
"Aug 07, 2013","1,437.30","1,437.30","1,437.30","1,437.30",,
"Aug 06, 2013","1,435.40","1,435.40","1,435.40","1,435.40",,
"Aug 05, 2013","1,456.40","1,456.40","1,456.40","1,456.40",,
"Aug 02, 2013","1,463.00","1,463.00","1,463.00","1,463.00",,
"Aug 01, 2013","1,468.50","1,468.50","1,468.50","1,468.50",,
"Jul 31, 2013","1,468.60","1,468.60","1,468.60","1,468.60",,
"Jul 30, 2013","1,476.30","1,476.30","1,476.30","1,476.30",,
"Jul 29, 2013","1,482.20","1,482.20","1,482.20","1,482.20",,
"Jul 26, 2013","1,471.70","1,471.70","1,471.70","1,471.70",,
"Jul 25, 2013","1,483.40","1,483.40","1,483.40","1,483.40",,
"Jul 24, 2013","1,472.00","1,472.00","1,472.00","1,472.00",,
"Jul 23, 2013","1,483.40","1,483.40","1,483.40","1,483.40",,
"Jul 22, 2013","1,485.20","1,485.20","1,485.20","1,485.20",,
"Jul 19, 2013","1,440.30","1,440.30","1,440.30","1,440.30",,
"Jul 18, 2013","1,433.10","1,433.10","1,433.10","1,433.10",,
"Jul 17, 2013","1,426.30","1,426.30","1,426.30","1,426.30",,
"Jul 16, 2013","1,442.70","1,442.70","1,442.70","1,442.70",,
"Jul 15, 2013","1,437.90","1,437.90","1,437.90","1,437.90",,
"Jul 12, 2013","1,433.60","1,433.60","1,433.60","1,433.60",,
"Jul 11, 2013","1,435.40","1,435.40","1,435.40","1,435.40",,
"Jul 10, 2013","1,405.70","1,405.70","1,405.70","1,405.70",,
"Jul 09, 2013","1,403.30","1,403.30","1,403.30","1,403.30",,
"Jul 08, 2013","1,394.30","1,394.30","1,394.30","1,394.30",,
"Jul 05, 2013","1,374.20","1,374.20","1,374.20","1,374.20",,
"Jul 04, 2013","1,247.05","1,254.55","1,256.15","1,244.45",,
"Jul 03, 2013","1,403.90","1,403.90","1,403.90","1,403.90",,
"Jul 02, 2013","1,393.90","1,393.90","1,393.90","1,393.90",,
"Jul 01, 2013","1,407.80","1,407.80","1,407.80","1,407.80",,
"Jun 28, 2013","1,374.90","1,374.90","1,374.90","1,374.90",,
"Jun 27, 2013","1,360.20","1,360.20","1,360.20","1,360.20",,
"Jun 26, 2013","1,229.60","1,273.90","1,273.90","1,228.80",,
"Jun 25, 2013","1,274.80","1,281.30","1,286.00","1,273.20",,
"Jun 24, 2013","1,276.80","1,297.30","1,297.30","1,275.70",,
"Jun 21, 2013","1,291.60","1,280.40","1,300.00","1,268.90",,
"Jun 20, 2013","1,285.90","1,348.10","1,348.10","1,275.40",,
"Jun 19, 2013","1,373.60","1,368.10","1,372.70","1,348.10",,
"Jun 18, 2013","1,366.60","1,383.10","1,383.50","1,363.00",,
"Jun 17, 2013","1,382.80","1,390.30","1,390.50","1,380.00",,
"Jun 14, 2013","1,387.30","1,383.90","1,389.60","1,377.80",,
"Jun 13, 2013","1,377.60","1,386.80","1,390.90","1,373.40",,
"Jun 12, 2013","1,391.80","1,375.00","1,393.50","1,373.70",,
"Jun 11, 2013","1,377.00","1,384.20","1,384.40","1,366.00",,
"Jun 10, 2013","1,386.20","1,378.80","1,386.90","1,375.60",,
"Jun 07, 2013","1,383.00","1,411.50","1,416.40","1,377.90",,
"Jun 06, 2013","1,415.70","1,401.70","1,422.70","1,391.60",,
"Jun 05, 2013","1,398.40","1,397.50","1,410.00","1,395.60",,
"Jun 04, 2013","1,397.10","1,410.90","1,414.10","1,389.00",,
"Jun 03, 2013","1,411.70","1,389.10","1,416.30","1,388.30",,
"May 31, 2013","1,392.60","1,412.40","1,421.10","1,384.20",,
"May 30, 2013","1,411.50","1,392.10","1,417.50","1,388.30",,
"May 29, 2013","1,391.30","1,391.30","1,391.30","1,391.30",,
"May 28, 2013","1,379.10","1,380.80","1,392.50","1,379.80",,
"May 27, 2013","1,395.95","1,385.95","1,396.15","1,384.15",,
"May 24, 2013","1,386.80","1,386.80","1,386.80","1,386.80",,
"May 23, 2013","1,392.00","1,380.60","1,394.80","1,377.80",,
"May 22, 2013","1,367.60","1,387.20","1,395.70","1,364.50",,
"May 21, 2013","1,377.80","1,386.50","1,392.30","1,358.50",,
"May 20, 2013","1,384.30","1,342.90","1,391.90","1,342.90",,
"May 17, 2013","1,364.90","1,386.70","1,391.10","1,359.10",,
"May 16, 2013","1,387.10","1,390.40","1,395.10","1,370.60",,
"May 15, 2013","1,396.50","1,425.70","1,425.70","1,390.10",,
"May 14, 2013","1,424.70","1,430.10","1,444.40","1,422.00",,
"May 13, 2013","1,434.50","1,440.00","1,440.60","1,427.80",,
"May 10, 2013","1,436.80","1,455.60","1,459.30","1,423.00",,
"May 09, 2013","1,468.80","1,471.20","1,473.40","1,453.00",,
"May 08, 2013","1,473.90","1,455.50","1,474.70","1,450.70",,
"May 07, 2013","1,449.00","1,462.00","1,466.20","1,441.20",,
"May 06, 2013","1,468.10","1,468.10","1,477.20","1,466.80",,
"May 03, 2013","1,464.30","1,465.50","1,487.10","1,461.40",,
"May 02, 2013","1,467.70","1,459.00","1,471.20","1,453.50",,
"May 01, 2013","1,446.30","1,475.80","1,477.10","1,440.00",,
"Apr 30, 2013","1,472.20","1,471.10","1,476.60","1,461.00",,
"Apr 29, 2013","1,467.40","1,462.70","1,475.50","1,462.30",,
