,date,close,open,high,low,day
512,2015-04-13,1256.8,1256.8,1256.8,1256.8,0
513,2015-04-14,1247.1,1247.1,1247.1,1247.1,1
514,2015-04-15,1255.5,1255.5,1255.5,1255.5,2
515,2015-04-16,1252.0,1252.0,1252.0,1252.0,3
516,2015-04-17,1257.1,1257.1,1257.1,1257.1,4
517,2015-04-20,1248.3,1248.3,1248.3,1248.3,0
518,2015-04-21,1258.1,1258.1,1258.1,1258.1,1
519,2015-04-22,1243.7,1243.7,1243.7,1243.7,2
520,2015-04-23,1251.0,1251.0,1251.0,1251.0,3
521,2015-04-24,1229.4,1229.4,1229.4,1229.4,4
522,2015-04-27,1258.2,1258.2,1258.2,1258.2,0
523,2015-04-28,1270.4,1270.4,1270.4,1270.4,1
524,2015-04-29,1269.0,1269.0,1269.0,1269.0,2
525,2015-04-30,1242.0,1242.0,1242.0,1242.0,3
526,2015-05-01,1235.1,1235.1,1235.1,1235.1,4
527,2015-05-04,1248.0,1248.0,1248.0,1248.0,0
528,2015-05-05,1257.2,1257.2,1257.2,1257.2,1
529,2015-05-06,1255.7,1255.7,1255.7,1255.7,2
530,2015-05-07,1247.5,1247.5,1247.5,1247.5,3
531,2015-05-08,1251.5,1251.5,1251.5,1251.5,4
532,2015-05-11,1246.3,1246.3,1246.3,1246.3,0
533,2015-05-12,1256.0,1256.0,1256.0,1256.0,1
534,2015-05-13,1281.2,1281.2,1281.2,1281.2,2
535,2015-05-14,1288.0,1288.0,1288.0,1288.0,3
536,2015-05-15,1287.9,1287.9,1287.9,1287.9,4
537,2015-05-18,1290.2,1290.2,1290.2,1290.2,0
538,2015-05-19,1270.4,1270.4,1270.4,1270.4,1
539,2015-05-20,1272.5,1272.5,1272.5,1272.5,2
540,2015-05-21,1267.1,1267.1,1267.1,1269.9,3
541,2015-05-22,1268.7,1283.0,1283.0,1267.2,4
542,2015-05-24,1204.4,1205.8,1205.8,1203.9,6
543,2015-05-25,1207.4,1204.6,1209.0,1203.3,0
544,2015-05-26,1251.2,1251.2,1251.2,1251.2,1
545,2015-05-27,1249.6,1249.6,1249.6,1249.5,2
546,2015-05-28,1251.5,1251.5,1251.5,1251.5,3
547,2015-05-29,1251.7,1251.7,1251.7,1251.0,4
548,2015-06-01,1251.4,1251.4,1251.4,1251.4,0
549,2015-06-02,1258.8,1258.8,1258.8,1258.8,1
550,2015-06-03,1250.9,1250.9,1250.9,1250.9,2
551,2015-06-04,1241.1,1241.1,1241.1,1241.1,3
552,2015-06-05,1237.6,1237.6,1237.6,1237.6,4
553,2015-06-08,1243.0,1243.0,1243.0,1243.0,0
554,2015-06-09,1247.8,1247.8,1247.8,1247.8,1
555,2015-06-10,1259.6,1259.6,1259.6,1259.6,2
556,2015-06-11,1253.6,1253.6,1253.6,1253.6,3
557,2015-06-12,1252.0,1252.0,1252.0,1252.0,4
558,2015-06-15,1256.8,1256.8,1256.8,1256.8,0
559,2015-06-16,1250.4,1250.4,1250.4,1250.4,1
560,2015-06-17,1247.9,1247.9,1247.9,1247.9,2
561,2015-06-18,1271.8,1271.8,1271.8,1271.8,3
562,2015-06-19,1270.4,1270.4,1270.4,1270.4,4
563,2015-06-22,1253.1,1253.1,1253.1,1253.1,0
564,2015-06-23,1245.8,1245.8,1245.8,1245.8,1
565,2015-06-24,1242.0,1242.0,1242.0,1242.0,2
566,2015-06-25,1241.3,1241.3,1241.3,1241.3,3
567,2015-06-26,1244.1,1244.1,1244.1,1244.1,4
568,2015-06-29,1249.0,1249.0,1249.0,1249.0,0
569,2015-06-30,1241.8,1241.8,1241.8,1241.8,1
570,2015-07-01,1239.5,1239.5,1239.5,1239.5,2
571,2015-07-02,1232.5,1232.5,1232.5,1232.5,3
572,2015-07-03,1167.8,1164.7,1169.0,1164.6,4
573,2015-07-06,1241.6,1241.6,1241.6,1241.6,0
574,2015-07-07,1220.5,1220.5,1220.5,1220.5,1
575,2015-07-08,1229.6,1229.6,1229.6,1229.6,2
576,2015-07-09,1226.1,1226.1,1226.1,1226.1,3
577,2015-07-10,1227.6,1227.6,1227.6,1227.6,4
578,2015-07-13,1226.0,1226.0,1226.0,1226.0,0
579,2015-07-14,1223.4,1223.4,1223.4,1223.4,1
580,2015-07-15,1217.3,1217.3,1217.3,1217.3,2
581,2015-07-16,1214.2,1214.2,1214.2,1214.2,3
582,2015-07-17,1201.7,1201.7,1201.7,1201.7,4
583,2015-07-20,1176.5,1176.5,1176.5,1176.5,0
584,2015-07-21,1170.5,1170.5,1170.5,1170.5,1
585,2015-07-22,1158.6,1158.6,1158.6,1158.6,2
586,2015-07-23,1161.1,1161.1,1161.1,1161.1,3
587,2015-07-24,1151.0,1151.0,1151.0,1151.0,4
588,2015-07-27,1161.6,1161.6,1161.6,1161.6,0
589,2015-07-28,1161.6,1161.6,1161.6,1161.6,1
590,2015-07-29,1158.5,1158.5,1158.5,1158.5,2
591,2015-07-30,1154.4,1154.4,1154.4,1154.4,3
592,2015-07-31,1154.1,1154.1,1154.1,1154.1,4
593,2015-08-03,1147.8,1147.8,1147.8,1147.8,0
594,2015-08-04,1149.7,1149.7,1149.7,1149.7,1
595,2015-08-05,1148.1,1148.1,1148.1,1148.1,2
596,2015-08-06,1152.6,1152.6,1152.6,1152.6,3
597,2015-08-07,1156.8,1156.8,1156.8,1156.8,4
598,2015-08-10,1166.8,1166.8,1166.8,1166.8,0
599,2015-08-11,1168.7,1168.7,1168.7,1168.7,1
600,2015-08-12,1184.0,1184.0,1184.0,1184.0,2
601,2015-08-13,1176.1,1176.1,1176.1,1176.1,3
602,2015-08-14,1173.3,1173.3,1173.3,1173.3,4
603,2015-08-17,1178.9,1178.9,1178.9,1178.9,0
604,2015-08-18,1177.3,1177.3,1177.3,1177.3,1
605,2015-08-19,1188.1,1188.1,1188.1,1188.1,2
606,2015-08-20,1213.2,1213.2,1213.2,1213.2,3
607,2015-08-21,1217.8,1217.8,1217.8,1217.8,4
608,2015-08-24,1209.9,1209.9,1209.9,1209.9,0
609,2015-08-25,1194.7,1194.7,1194.7,1194.7,1
610,2015-08-26,1180.0,1180.0,1180.0,1180.0,2
611,2015-08-27,1178.2,1178.2,1178.2,1178.2,3
612,2015-08-28,1189.4,1189.4,1189.4,1189.4,4
613,2015-08-31,1187.9,1187.9,1187.9,1187.9,0
614,2015-09-01,1192.3,1192.3,1192.3,1192.3,1
615,2015-09-02,1185.4,1185.4,1185.4,1185.4,2
616,2015-09-03,1174.5,1174.5,1174.5,1174.5,3
617,2015-09-04,1171.5,1171.5,1171.5,1171.5,4
618,2015-09-06,1119.9,1122.3,1123.1,1119.6,6
619,2015-09-07,1119.9,1119.5,1124.0,1115.2,0
620,2015-09-08,1170.9,1170.9,1170.9,1170.9,1
621,2015-09-09,1151.7,1151.7,1151.7,1151.7,2
622,2015-09-10,1158.9,1158.9,1158.9,1158.9,3
623,2015-09-11,1152.9,1152.9,1152.9,1152.9,4
624,2015-09-14,1156.7,1156.7,1156.7,1156.7,0
625,2015-09-15,1151.5,1151.5,1151.5,1151.5,1
626,2015-09-16,1168.6,1168.6,1168.6,1168.6,2
627,2015-09-17,1167.2,1167.2,1167.2,1167.2,3
628,2015-09-18,1186.5,1186.5,1186.5,1186.5,4
629,2015-09-21,1181.8,1181.8,1181.8,1181.8,0
630,2015-09-22,1172.7,1172.7,1172.7,1172.7,1
631,2015-09-23,1179.4,1179.4,1179.4,1179.4,2
632,2015-09-24,1200.7,1200.7,1200.7,1200.7,3
633,2015-09-25,1192.6,1192.6,1192.6,1192.6,4
634,2015-09-28,1178.2,1178.2,1178.2,1178.2,0
635,2015-09-29,1172.9,1169.0,1169.0,1168.0,1
636,2015-09-30,1158.4,1158.4,1158.4,1158.4,2
637,2015-10-01,1156.9,1156.9,1156.9,1156.9,3
638,2015-10-02,1179.0,1171.0,1172.0,1171.0,4
639,2015-10-05,1178.3,1173.0,1173.0,1171.0,0
640,2015-10-06,1186.4,1183.5,1183.5,1183.5,1
641,2015-10-07,1189.1,1186.0,1186.0,1186.0,2
642,2015-10-08,1185.0,1185.0,1185.0,1185.0,3
643,2015-10-09,1197.5,1197.5,1197.5,1197.5,4
644,2015-10-12,1206.2,1206.2,1206.2,1206.2,0
645,2015-10-13,1206.9,1206.9,1206.9,1206.9,1
646,2015-10-14,1219.3,1219.3,1219.3,1219.3,2
647,2015-10-15,1227.1,1219.0,1219.5,1219.0,3
648,2015-10-16,1222.3,1222.3,1222.3,1222.3,4
649,2015-10-19,1212.0,1206.5,1207.2,1206.5,0
650,2015-10-20,1216.6,1216.6,1216.6,1216.6,1
651,2015-10-21,1205.4,1205.4,1205.4,1205.4,2
652,2015-10-22,1204.1,1204.1,1204.1,1204.1,3
653,2015-10-23,1200.1,1200.1,1200.1,1200.1,4
654,2015-10-26,1201.7,1201.7,1201.7,1201.7,0
655,2015-10-27,1199.8,1199.8,1199.8,1199.8,1
656,2015-10-28,1210.9,1210.9,1210.9,1210.9,2
657,2015-10-29,1183.4,1183.4,1183.4,1183.4,3
658,2015-10-30,1176.8,1176.8,1176.8,1176.8,4
659,2015-11-02,1172.0,1172.0,1172.0,1172.0,0
660,2015-11-03,1150.2,1150.2,1150.2,1150.2,1
661,2015-11-04,1142.8,1142.8,1142.8,1142.8,2
662,2015-11-05,1141.7,1141.7,1141.7,1141.7,3
663,2015-11-06,1129.5,1129.5,1129.5,1129.5,4
664,2015-11-09,1130.8,1130.8,1130.8,1130.8,0
665,2015-11-10,1131.0,1135.0,1135.0,1135.0,1
666,2015-11-11,1127.0,1127.0,1127.0,1127.0,2
667,2015-11-12,1122.9,1122.9,1122.9,1122.9,3
668,2015-11-13,1122.9,1122.9,1122.9,1122.9,4
669,2015-11-16,1124.1,1123.4,1123.4,1123.4,0
670,2015-11-17,1108.5,1106.8,1106.8,1106.8,1
671,2015-11-18,1108.5,1108.5,1108.5,1108.5,2
672,2015-11-19,1117.2,1117.2,1117.2,1117.2,3
673,2015-11-20,1115.4,1115.4,1115.4,1115.4,4
674,2015-11-23,1106.3,1106.3,1106.3,1106.3,0
675,2015-11-24,1113.2,1113.2,1113.2,1113.2,1
676,2015-11-25,1110.0,1110.0,1110.0,1110.0,2
677,2015-11-26,1070.8,1070.1,1074.2,1069.2,3
678,2015-11-27,1096.5,1096.5,1096.5,1096.5,4
679,2015-11-30,1105.9,1105.9,1105.9,1105.9,0
680,2015-12-01,1104.0,1104.0,1104.0,1104.0,1
681,2015-12-02,1094.4,1094.4,1094.4,1094.4,2
682,2015-12-03,1102.6,1102.6,1102.6,1102.6,3
683,2015-12-04,1125.2,1125.2,1125.2,1125.2,4
684,2015-12-07,1116.3,1116.3,1116.3,1116.3,0
685,2015-12-08,1116.4,1116.4,1116.4,1116.4,1
686,2015-12-09,1117.3,1117.3,1117.3,1117.3,2
687,2015-12-10,1112.7,1112.7,1112.7,1112.7,3
688,2015-12-11,1116.2,1116.2,1116.2,1116.2,4
689,2015-12-14,1103.8,1103.8,1103.8,1103.8,0
690,2015-12-15,1102.2,1102.2,1102.2,1102.2,1
691,2015-12-16,1117.7,1117.7,1117.7,1117.7,2
692,2015-12-17,1090.5,1090.5,1090.5,1090.5,3
693,2015-12-18,1105.7,1105.7,1105.7,1105.7,4
694,2015-12-21,1122.9,1122.9,1122.9,1122.9,0
695,2015-12-22,1116.4,1116.4,1116.4,1116.4,1
696,2015-12-23,1110.6,1110.6,1110.6,1110.6,2
697,2015-12-24,1118.3,1118.3,1118.3,1118.3,3
698,2015-12-28,1110.5,1110.5,1110.5,1110.5,0
699,2015-12-29,1111.0,1111.0,1111.0,1111.0,1
700,2015-12-30,1103.2,1103.2,1103.2,1103.2,2
701,2015-12-31,1103.4,1103.4,1103.4,1103.4,3
702,2016-01-04,1118.1,1118.1,1118.1,1118.1,0
703,2016-01-05,1121.0,1121.0,1121.0,1121.0,1
704,2016-01-06,1134.5,1134.5,1134.5,1134.5,2
705,2016-01-07,1145.3,1145.3,1145.3,1145.3,3
706,2016-01-08,1134.9,1134.9,1134.9,1134.9,4
707,2016-01-11,1131.7,1131.7,1131.7,1131.7,0
708,2016-01-12,1120.3,1120.3,1120.3,1120.3,1
709,2016-01-13,1120.6,1120.6,1120.6,1120.6,2
710,2016-01-14,1106.4,1106.4,1106.4,1106.4,3
711,2016-01-15,1121.6,1121.6,1121.6,1121.6,4
712,2016-01-17,1090.3,1088.6,1090.8,1088.6,6
713,2016-01-18,1088.5,1090.2,1093.3,1087.4,0
714,2016-01-19,1119.9,1119.9,1119.9,1119.9,1
715,2016-01-20,1135.8,1135.8,1135.8,1135.8,2
716,2016-01-21,1127.7,1127.7,1127.7,1127.7,3
717,2016-01-22,1126.7,1126.7,1126.7,1126.7,4
718,2016-01-25,1136.5,1136.5,1136.5,1136.5,0
719,2016-01-26,1151.4,1151.4,1151.4,1151.4,1
720,2016-01-27,1148.0,1148.0,1148.0,1148.0,2
721,2016-01-28,1147.8,1147.8,1147.8,1147.8,3
722,2016-01-29,1146.2,1146.2,1146.2,1146.2,4
723,2016-02-01,1157.8,1157.8,1157.8,1157.8,0
724,2016-02-02,1156.4,1156.4,1156.4,1156.4,1
725,2016-02-03,1169.6,1169.6,1169.6,1169.6,2
726,2016-02-04,1184.0,1183.6,1183.6,1183.6,3
727,2016-02-05,1184.3,1184.3,1184.3,1184.3,4
728,2016-02-08,1224.5,1224.5,1224.5,1224.5,0
729,2016-02-09,1223.4,1223.4,1223.4,1223.4,1
730,2016-02-10,1219.3,1219.3,1219.3,1219.3,2
731,2016-02-11,1268.8,1259.0,1259.0,1259.0,3
732,2016-02-12,1257.9,1257.9,1257.9,1257.9,4
733,2016-02-14,1233.6,1235.7,1235.9,1231.4,6
734,2016-02-15,1208.1,1234.0,1235.1,1202.8,0
735,2016-02-16,1227.8,1231.0,1231.0,1224.2,1
736,2016-02-17,1233.9,1233.9,1233.9,1233.9,2
737,2016-02-18,1249.2,1249.2,1249.2,1249.2,3
738,2016-02-19,1254.1,1254.1,1254.1,1254.1,4
739,2016-02-22,1233.4,1236.0,1236.0,1236.0,0
740,2016-02-23,1248.1,1248.1,1248.1,1248.1,1
741,2016-02-24,1263.8,1263.8,1263.8,1263.8,2
742,2016-02-25,1263.7,1263.7,1263.7,1263.7,3
743,2016-02-26,1245.5,1245.5,1245.5,1245.5,4
744,2016-02-29,1260.0,1260.0,1260.0,1260.0,0
745,2016-03-01,1257.9,1257.9,1257.9,1257.9,1
746,2016-03-02,1269.7,1269.7,1269.7,1269.7,2
747,2016-03-03,1287.4,1287.4,1287.4,1287.4,3
748,2016-03-04,1302.3,1302.3,1302.3,1302.3,4
749,2016-03-07,1297.0,1297.0,1297.0,1297.0,0
750,2016-03-08,1295.7,1294.1,1294.1,1294.0,1
751,2016-03-09,1290.1,1284.0,1284.0,1284.0,2
752,2016-03-10,1306.8,1306.8,1306.8,1306.8,3
753,2016-03-11,1295.3,1295.3,1295.3,1295.3,4
754,2016-03-14,1281.1,1279.4,1282.5,1279.0,0
755,2016-03-15,1266.9,1266.9,1266.9,1266.9,1
756,2016-03-16,1267.6,1267.6,1267.6,1267.6,2
757,2016-03-17,1300.8,1300.8,1300.8,1300.8,3
758,2016-03-18,1288.7,1288.7,1288.7,1288.7,4
759,2016-03-21,1279.4,1279.4,1279.4,1279.4,0
760,2016-03-22,1285.5,1288.6,1288.6,1284.0,1
761,2016-03-23,1260.7,1279.0,1279.0,1264.0,2
762,2016-03-24,1259.1,1259.1,1259.1,1259.1,3
763,2016-03-25,1216.7,1216.7,1216.7,1216.7,4
764,2016-03-28,1257.4,1254.0,1254.0,1254.0,0
765,2016-03-29,1273.0,1273.0,1273.0,1273.0,1
766,2016-03-30,1263.6,1263.6,1263.6,1263.6,2
767,2016-03-31,1267.6,1267.6,1267.6,1267.6,3
768,2016-04-01,1255.6,1255.6,1255.6,1255.6,4
769,2016-04-04,1251.4,1251.4,1251.4,1251.4,0
770,2016-04-05,1261.2,1261.2,1261.2,1261.2,1
771,2016-04-06,1255.5,1255.5,1255.5,1255.5,2
772,2016-04-07,1269.0,1269.0,1269.0,1269.0,3
773,2016-04-08,1274.0,1274.0,1274.0,1274.0,4
774,2016-04-11,1289.1,1289.1,1289.1,1289.1,0
775,2016-04-12,1293.1,1293.1,1293.1,1293.1,1
776,2016-04-13,1280.6,1280.6,1280.6,1280.6,2
777,2016-04-14,1258.8,1258.8,1258.8,1258.8,3
778,2016-04-15,1266.4,1266.4,1266.4,1266.4,4
779,2016-04-18,1267.0,1267.0,1267.0,1267.0,0
780,2016-04-19,1287.5,1290.0,1290.6,1281.3,1
781,2016-04-20,1289.0,1289.0,1289.0,1289.0,2
782,2016-04-21,1286.2,1286.2,1286.2,1286.2,3
783,2016-04-22,1265.5,1265.5,1265.5,1265.5,4
784,2016-04-25,1275.8,1275.8,1275.8,1275.8,0
785,2016-04-26,1279.1,1279.1,1279.1,1279.1,1
786,2016-04-27,1286.5,1286.5,1286.5,1286.5,2
787,2016-04-28,1303.1,1303.1,1303.1,1303.1,3
788,2016-04-29,1327.7,1335.0,1335.0,1335.0,4
789,2016-05-02,1333.6,1333.6,1333.6,1333.6,0
790,2016-05-03,1329.1,1329.1,1329.1,1329.1,1
791,2016-05-04,1310.6,1310.6,1310.6,1310.6,2
792,2016-05-05,1307.1,1316.8,1316.8,1316.8,3
793,2016-05-06,1329.4,1329.4,1329.4,1329.4,4
794,2016-05-09,1302.2,1302.2,1302.2,1302.2,0
795,2016-05-10,1300.6,1295.0,1295.0,1295.0,1
796,2016-05-11,1311.9,1311.9,1311.9,1311.9,2
797,2016-05-12,1307.0,1307.0,1307.0,1307.0,3
798,2016-05-13,1308.8,1308.8,1308.8,1308.8,4
799,2016-05-16,1311.1,1311.1,1311.1,1311.1,0
800,2016-05-17,1314.2,1315.4,1315.4,1315.4,1
801,2016-05-18,1313.6,1313.6,1313.6,1313.6,2
802,2016-05-19,1295.2,1295.2,1295.2,1295.2,3
803,2016-05-20,1295.2,1295.2,1295.2,1295.2,4
804,2016-05-23,1294.2,1294.2,1294.2,1294.2,0
805,2016-05-24,1272.0,1272.0,1272.0,1272.0,1
806,2016-05-25,1266.7,1266.7,1266.7,1266.7,2
807,2016-05-26,1262.9,1262.9,1262.9,1262.9,3
808,2016-05-27,1256.9,1256.9,1256.9,1256.9,4
809,2016-05-30,1212.15,1208.25,1213.15,1201.8,0
810,2016-05-31,1258.6,1258.6,1258.6,1258.6,1
811,2016-06-01,1256.5,1256.5,1256.5,1256.5,2
812,2016-06-02,1254.2,1254.2,1254.2,1254.2,3
813,2016-06-03,1283.9,1283.9,1283.9,1283.9,4
814,2016-06-06,1288.7,1288.7,1288.7,1288.7,0
815,2016-06-07,1288.1,1288.1,1288.1,1288.1,1
816,2016-06-08,1303.3,1303.3,1303.3,1303.3,2
817,2016-06-09,1313.7,1313.7,1313.7,1313.7,3
818,2016-06-10,1317.0,1317.0,1317.0,1317.0,4
819,2016-06-13,1328.1,1328.1,1328.1,1328.1,0
820,2016-06-14,1325.6,1325.6,1325.6,1325.6,1
821,2016-06-15,1326.0,1326.0,1326.0,1326.0,2
822,2016-06-16,1336.6,1336.6,1336.6,1336.6,3
823,2016-06-17,1333.9,1326.3,1326.5,1326.3,4
824,2016-06-20,1333.8,1322.4,1336.2,1322.4,0
825,2016-06-21,1314.2,1314.2,1314.2,1314.2,1
826,2016-06-22,1311.7,1311.7,1311.7,1311.7,2
827,2016-06-23,1306.6,1306.6,1306.6,1306.6,3
828,2016-06-24,1365.7,1363.0,1363.0,1363.0,4
829,2016-06-27,1367.7,1367.7,1367.7,1367.7,0
830,2016-06-28,1361.1,1361.1,1361.1,1361.1,1
831,2016-06-29,1370.3,1370.3,1370.3,1370.3,2
832,2016-06-30,1363.9,1363.9,1363.9,1363.9,3
833,2016-07-01,1383.2,1383.2,1383.2,1383.2,4
834,2016-07-03,1345.5,1344.5,1347.55,1338.85,6
835,2016-07-04,1352.0,1345.0,1360.15,1343.0,0
836,2016-07-05,1403.3,1394.5,1394.5,1393.8,1
837,2016-07-06,1411.7,1408.2,1409.0,1406.0,2
838,2016-07-07,1405.5,1405.5,1405.5,1405.5,3
839,2016-07-08,1402.5,1399.8,1399.8,1399.8,4
840,2016-07-11,1401.8,1407.7,1407.7,1407.7,0
841,2016-07-12,1381.2,1386.1,1386.1,1386.1,1
842,2016-07-13,1389.5,1389.5,1389.5,1389.5,2
843,2016-07-14,1378.2,1378.2,1378.2,1378.2,3
844,2016-07-15,1374.0,1374.0,1374.0,1374.0,4
845,2016-07-18,1375.9,1375.9,1375.9,1375.9,0
846,2016-07-19,1379.3,1379.3,1379.3,1379.3,1
847,2016-07-20,1366.7,1366.7,1366.7,1366.7,2
848,2016-07-21,1379.2,1379.2,1379.2,1379.2,3
849,2016-07-22,1372.5,1372.5,1372.5,1372.5,4
850,2016-07-25,1368.3,1368.3,1368.3,1368.3,0
851,2016-07-26,1369.6,1369.6,1369.6,1369.6,1
852,2016-07-27,1378.1,1378.1,1378.1,1378.1,2
853,2016-07-28,1384.9,1384.9,1384.9,1384.9,3
854,2016-07-29,1401.8,1401.8,1401.8,1401.8,4
855,2016-08-01,1402.3,1402.9,1403.2,1402.9,0
856,2016-08-02,1415.5,1415.5,1415.5,1415.5,1
857,2016-08-03,1410.0,1414.2,1414.2,1414.2,2
858,2016-08-04,1414.0,1414.0,1414.0,1414.0,3
859,2016-08-05,1394.0,1394.0,1394.0,1394.0,4
860,2016-08-08,1391.4,1391.4,1391.4,1391.4,0
861,2016-08-09,1396.7,1396.7,1396.7,1396.7,1
862,2016-08-10,1401.7,1401.7,1401.7,1401.7,2
863,2016-08-11,1400.1,1400.1,1400.1,1400.1,3
864,2016-08-12,1392.9,1392.9,1392.9,1392.9,4
865,2016-08-15,1396.7,1396.7,1396.7,1396.7,0
866,2016-08-16,1405.1,1405.1,1405.1,1405.1,1
867,2016-08-17,1396.7,1396.7,1396.7,1396.7,2
868,2016-08-18,1405.2,1405.2,1405.2,1405.2,3
869,2016-08-19,1394.1,1394.1,1394.1,1394.1,4
870,2016-08-22,1391.3,1391.3,1391.3,1391.3,0
871,2016-08-23,1393.9,1393.9,1393.9,1393.9,1
872,2016-08-24,1376.5,1376.5,1376.5,1376.5,2
873,2016-08-25,1370.1,1370.1,1370.1,1370.1,3
874,2016-08-26,1369.3,1369.3,1369.3,1369.3,4
875,2016-08-29,1370.5,1370.5,1370.5,1370.5,0
876,2016-08-30,1360.6,1360.6,1360.6,1360.6,1
877,2016-08-31,1354.0,1354.0,1354.0,1354.0,2
878,2016-09-01,1359.0,1359.0,1359.0,1359.0,3
879,2016-09-02,1371.7,1371.7,1371.7,1371.7,4
880,2016-09-04,1326.25,1328.2,1328.75,1326.15,6
881,2016-09-05,1331.1,1326.35,1332.15,1325.55,0
882,2016-09-06,1397.5,1397.5,1397.5,1397.5,1
883,2016-09-07,1393.5,1393.5,1393.5,1393.5,2
884,2016-09-08,1386.6,1386.6,1386.6,1386.6,3
885,2016-09-09,1379.5,1379.5,1379.5,1379.5,4
886,2016-09-12,1370.8,1370.8,1370.8,1370.8,0
887,2016-09-13,1367.2,1367.2,1367.2,1367.2,1
888,2016-09-14,1369.7,1369.7,1369.7,1369.7,2
889,2016-09-15,1361.3,1363.1,1363.1,1359.6,3
890,2016-09-16,1353.5,1357.2,1358.5,1354.0,4
891,2016-09-19,1360.8,1360.8,1360.8,1360.8,0
892,2016-09-20,1361.3,1361.3,1361.3,1361.3,1
893,2016-09-21,1374.9,1369.5,1369.5,1366.8,2
894,2016-09-22,1386.7,1389.4,1389.4,1389.4,3
895,2016-09-23,1383.7,1383.7,1383.7,1383.7,4
896,2016-09-26,1386.6,1386.6,1386.6,1386.6,0
897,2016-09-27,1372.7,1372.7,1372.7,1372.7,1
898,2016-09-28,1365.6,1365.6,1365.6,1365.6,2
899,2016-09-29,1368.0,1368.0,1368.0,1368.0,3
900,2016-09-30,1359.3,1359.3,1359.3,1359.3,4
901,2016-10-03,1354.8,1354.8,1354.8,1354.8,0
902,2016-10-04,1311.0,1311.0,1311.0,1311.0,1
903,2016-10-05,1310.2,1310.2,1310.2,1310.2,2
904,2016-10-06,1294.4,1294.4,1294.4,1294.4,3
905,2016-10-07,1293.4,1293.4,1293.4,1293.4,4
906,2016-10-10,1302.8,1302.8,1302.8,1302.8,0
907,2016-10-11,1298.4,1298.7,1298.7,1298.7,1
908,2016-10-12,1296.6,1296.6,1296.6,1296.6,2
909,2016-10-13,1301.2,1301.2,1301.2,1301.2,3
910,2016-10-14,1299.3,1295.9,1295.9,1295.9,4
911,2016-10-17,1300.7,1300.7,1300.7,1300.7,0
912,2016-10-18,1307.5,1307.5,1307.5,1307.5,1
913,2016-10-19,1314.3,1314.3,1314.3,1314.3,2
914,2016-10-20,1312.6,1312.6,1312.6,1312.6,3
915,2016-10-21,1312.1,1312.1,1312.1,1312.1,4
916,2016-10-24,1306.3,1306.3,1306.3,1306.3,0
917,2016-10-25,1317.7,1317.7,1317.7,1317.7,1
918,2016-10-26,1310.7,1310.7,1310.7,1310.7,2
919,2016-10-27,1315.6,1315.6,1315.6,1315.6,3
920,2016-10-28,1322.7,1318.0,1318.6,1318.0,4
921,2016-10-31,1319.3,1319.3,1319.3,1319.3,0
922,2016-11-01,1334.4,1334.4,1334.4,1334.4,1
923,2016-11-02,1354.4,1354.4,1354.4,1354.4,2
924,2016-11-03,1350.2,1350.2,1350.2,1350.2,3
925,2016-11-04,1352.1,1352.1,1352.1,1352.1,4
926,2016-11-07,1326.8,1326.8,1326.8,1326.8,0
927,2016-11-08,1322.6,1322.6,1322.6,1322.6,1
928,2016-11-09,1322.1,1319.0,1319.0,1319.0,2
929,2016-11-10,1313.0,1313.0,1313.0,1313.0,3
930,2016-11-11,1269.1,1267.1,1267.1,1267.1,4
931,2016-11-14,1271.7,1271.7,1271.7,1271.7,0
932,2016-11-15,1275.7,1275.7,1275.7,1275.7,1
933,2016-11-16,1275.1,1275.1,1275.1,1275.1,2
934,2016-11-17,1268.6,1268.6,1268.6,1268.6,3
935,2016-11-18,1261.2,1261.2,1261.2,1261.2,4
936,2016-11-21,1261.6,1261.6,1261.6,1261.6,0
937,2016-11-22,1262.8,1271.3,1271.3,1271.3,1
938,2016-11-23,1241.7,1241.7,1241.7,1241.7,2
939,2016-11-24,1185.55,1189.2,1190.3,1179.75,3
940,2016-11-25,1230.3,1230.3,1230.3,1230.3,4
941,2016-11-28,1243.4,1243.4,1243.4,1243.4,0
942,2016-11-29,1240.3,1240.0,1240.0,1240.0,1
943,2016-11-30,1223.2,1230.0,1230.0,1225.4,2
944,2016-12-01,1218.5,1218.5,1218.5,1218.5,3
945,2016-12-02,1227.2,1227.2,1227.2,1227.2,4
946,2016-12-05,1226.5,1226.5,1226.5,1226.5,0
947,2016-12-06,1219.8,1219.8,1219.8,1219.8,1
948,2016-12-07,1231.4,1231.4,1231.4,1231.4,2
949,2016-12-08,1227.2,1227.2,1227.2,1227.2,3
950,2016-12-09,1216.8,1216.8,1216.8,1216.8,4
951,2016-12-12,1221.1,1221.1,1221.1,1221.1,0
952,2016-12-13,1214.4,1214.4,1214.4,1214.4,1
953,2016-12-14,1219.1,1219.2,1219.2,1219.2,2
954,2016-12-15,1190.8,1190.0,1190.0,1190.0,3
955,2016-12-16,1198.6,1197.0,1197.0,1197.0,4
956,2016-12-19,1203.6,1203.6,1203.6,1203.6,0
957,2016-12-20,1194.7,1194.0,1194.0,1194.0,1
958,2016-12-21,1194.2,1194.2,1194.2,1194.2,2
959,2016-12-22,1191.5,1191.5,1191.5,1191.5,3
960,2016-12-23,1194.5,1194.5,1194.5,1194.5,4
961,2016-12-25,1135.0,1135.0,1135.0,1135.0,6
962,2016-12-26,1134.55,1135.0,1136.05,1134.0,0
