,date,supply,open,close,high,low,market_cap,spread
1190,2016-07-31,15788587.5,655.1,624.68,655.28,624.36,9861866433,30.91999999999996
1191,2016-08-01,15788587.5,624.6,606.27,626.12,605.88,9572348580,20.24000000000001
1192,2016-08-02,15788587.5,606.4,547.47,612.85,531.33,8644864335,81.51999999999998
1193,2016-08-03,15794500.0,548.66,566.35,573.36,541.55,8944279139,31.81000000000006
1194,2016-08-04,15794500.0,566.33,578.29,579.5,565.78,9133817995,13.720000000000027
1195,2016-08-05,15794500.0,578.28,575.04,578.28,569.98,9083715053,8.299999999999955
1196,2016-08-06,15800600.0,575.03,587.78,588.4,569.47,9286055404,18.92999999999995
1197,2016-08-07,15800600.0,587.77,592.69,597.51,586.82,9364710627,10.68999999999994
1198,2016-08-08,15800600.0,592.74,591.05,592.99,588.05,9339910963,4.940000000000055
1199,2016-08-09,15805850.0,591.04,587.8,591.09,584.79,9289374235,6.300000000000068
1200,2016-08-10,15805850.0,587.65,592.1,599.98,586.37,9358441335,13.610000000000014
1201,2016-08-11,15805850.0,592.12,589.12,597.54,589.12,9312340020,8.419999999999959
1202,2016-08-12,15811475.0,588.8,587.56,589.91,583.81,9288722581,6.100000000000023
1203,2016-08-13,15811475.0,587.36,585.59,589.77,584.98,9258715472,4.789999999999964
1204,2016-08-14,15811475.0,585.59,570.47,585.67,564.78,9020848475,20.889999999999986
1205,2016-08-15,15817375.0,570.49,567.24,573.58,563.24,8970719083,10.340000000000032
1206,2016-08-16,15817375.0,567.24,577.44,581.74,566.72,9132941526,15.019999999999982
1207,2016-08-17,15817375.0,577.76,573.22,580.89,571.43,9066995409,9.460000000000036
1208,2016-08-18,15822525.0,573.71,574.32,577.79,573.43,9085487925,4.360000000000014
1209,2016-08-19,15822525.0,574.34,575.63,578.24,574.18,9107313927,4.060000000000059
1210,2016-08-20,15822525.0,576.08,581.7,582.82,575.46,9204384754,7.360000000000014
1211,2016-08-21,15828425.0,581.94,581.31,584.16,580.22,9199366517,3.939999999999941
1212,2016-08-22,15828425.0,581.31,586.75,588.45,580.59,9286647694,7.860000000000014
1213,2016-08-23,15828425.0,586.77,583.41,589.47,581.63,9234845697,7.840000000000032
1214,2016-08-24,15834137.5,583.41,580.18,583.59,579.85,9184728961,3.740000000000009
1215,2016-08-25,15834137.5,580.18,577.76,580.45,575.17,9147297036,5.280000000000086
1216,2016-08-26,15834137.5,577.75,579.65,580.62,576.86,9178145243,3.759999999999991
1217,2016-08-27,15839212.5,579.45,569.95,579.84,568.63,9025464112,11.210000000000036
1218,2016-08-28,15839212.5,569.83,573.91,574.04,569.74,9089312935,4.2999999999999545
