,date,open,high,low,close,volume,market_cap,daily_return
1269,2016-10-18,639.41,640.74,636.0,637.96,"65,546,700",10162029114,-0.0019243104554201862
1270,2016-10-19,638.13,638.87,628.01,630.52,"69,381,696",10044471117,-0.0116621731770018
1271,2016-10-20,630.66,631.92,628.26,630.86,"56,957,300",10050854099,0.000539237454799224
1272,2016-10-21,630.83,634.09,630.69,632.83,"55,951,000",10083501603,0.003122721364486658
1273,2016-10-22,633.14,658.2,632.85,657.29,"78,556,496",10474463658,0.03865177061770142
1274,2016-10-23,657.62,661.13,653.89,657.07,"54,474,600",10472100602,-0.00033470766328391743
1275,2016-10-24,657.16,657.25,652.59,653.76,"62,218,200",10420469172,-0.0050375150288402
1276,2016-10-25,654.0,664.42,653.7,657.59,"90,378,800",10482565592,0.0058584189916790486
1277,2016-10-26,657.68,679.73,657.68,678.3,"88,877,104",10813913071,0.03149378792256563
1278,2016-10-27,678.21,688.59,678.04,688.31,"96,105,296",10974828655,0.014757481940144368
1279,2016-10-28,688.0,690.44,684.16,689.65,"81,145,504",10997420362,0.00194679722799318
1280,2016-10-29,690.29,720.4,690.05,714.48,"134,760,992",11394596830,0.03600377002827537
1281,2016-10-30,714.12,714.12,696.47,701.86,"100,665,000",11194834676,-0.01766319561079388
1282,2016-10-31,702.64,709.29,691.68,700.97,"97,064,400",11181852070,-0.0012680591570968236
1283,2016-11-01,701.34,736.45,701.34,729.79,"130,527,000",11642863554,0.041114455682839335
1284,2016-11-02,730.07,740.83,722.35,740.83,"84,865,200",11820110421,0.015127639457926279
1285,2016-11-03,742.35,745.77,678.16,688.7,"172,808,000",10989660280,-0.0703670207739967
1286,2016-11-04,689.12,706.93,685.56,703.23,"99,907,696",11222575748,0.021097720342674542
1287,2016-11-05,703.53,707.51,697.74,703.42,"53,752,300",11226736982,0.00027018187506211433
1288,2016-11-06,703.81,714.26,699.56,711.52,"59,902,200",11357385316,0.011515168746978999
1289,2016-11-07,710.74,710.74,699.9,703.13,"65,047,100",11224670783,-0.011791657297054225
1290,2016-11-08,703.09,712.99,702.39,709.85,"79,660,800",11333339468,0.009557265370557344
1291,2016-11-09,709.83,740.05,708.61,723.27,"132,429,000",11548965779,0.018905402549834305
1292,2016-11-10,722.84,723.02,711.21,715.53,"68,807,800",11426817526,-0.010701397818242198
1293,2016-11-11,715.55,718.32,714.41,716.41,"63,119,700",11442241390,0.0012298575880815843
1294,2016-11-12,716.75,717.15,704.03,705.05,"64,622,500",11262273136,-0.015856841752627693
1295,2016-11-13,705.2,705.26,687.32,702.03,"80,318,096",11215181107,-0.004283384157151904
1296,2016-11-14,702.0,706.28,699.81,705.02,"62,993,000",11271073434,0.004259077247411147
1297,2016-11-15,705.79,715.72,705.26,711.62,"72,038,496",11377924616,0.009361436554991442
1298,2016-11-16,711.17,747.61,709.04,744.2,"141,294,000",11900441939,0.04578286163963918
1299,2016-11-17,744.88,755.65,739.51,740.98,"108,579,000",11850398479,-0.00432679387261492
1300,2016-11-18,740.71,752.88,736.89,751.59,"87,363,104",12021432968,0.014318875003374032
1301,2016-11-19,751.83,756.24,744.47,751.62,"110,608,000",12023262925,3.9915379395738526e-05
1302,2016-11-20,751.88,755.48,717.94,731.03,"154,116,000",11695081878,-0.02739416194353539
1303,2016-11-21,731.27,741.72,730.51,739.25,"60,802,400",11827902946,0.011244408574203613
1304,2016-11-22,739.64,753.87,736.53,751.35,"129,906,000",12022735372,0.016367940480216392
1305,2016-11-23,751.74,752.25,738.92,744.59,"76,543,800",11916054235,-0.008997138484062028
1306,2016-11-24,744.62,746.83,733.49,740.29,"85,919,296",11848658575,-0.005774990263097912
1307,2016-11-25,740.44,741.65,734.59,741.65,"67,807,600",11871816579,0.0018371178862337523
1308,2016-11-26,741.51,742.21,729.63,735.38,"54,962,700",11772895899,-0.008454122564552025
1309,2016-11-27,735.44,739.02,731.09,732.03,"52,601,800",11720648987,-0.004555467921346867
1310,2016-11-28,732.48,738.01,732.48,735.81,"61,888,600",11782628755,0.005163722798245951
1311,2016-11-29,736.33,737.47,734.56,735.6,"68,511,104",11780661280,-0.00028539976352581764
1312,2016-11-30,736.28,747.93,736.27,745.69,"84,070,800",11943536630,0.013716693855356121
1313,2016-12-01,746.05,758.28,746.05,756.77,"80,461,904",12122431239,0.014858721452614354
1314,2016-12-02,757.54,781.3,757.54,777.94,"127,605,000",12462935160,0.02797415330945996
1315,2016-12-03,778.25,778.25,764.86,771.16,"69,547,296",12355811709,-0.008715325089338588
1316,2016-12-04,771.64,773.87,768.16,773.87,"60,557,900",12400766376,0.0035141864204575324
1317,2016-12-05,773.39,773.47,751.71,758.7,"106,363,000",12159115875,-0.019602775659994465
1318,2016-12-06,758.72,765.62,758.72,764.22,"116,218,000",12249086971,0.0072756030051404075
1319,2016-12-07,764.21,771.54,759.75,768.13,"96,426,096",12313376414,0.0051163277590222656
1320,2016-12-08,768.08,774.7,765.95,770.81,"80,111,904",12357837893,0.003488992748623243
1321,2016-12-09,769.94,774.53,769.65,772.79,"68,705,296",12390863077,0.0025687264046911906
1322,2016-12-10,773.02,777.09,772.91,774.65,"53,843,100",12421967470,0.0024068634428500157
1323,2016-12-11,774.75,774.8,765.41,769.73,"57,313,400",12344888048,-0.006351255405667056
1324,2016-12-12,770.04,781.92,770.04,780.09,"76,571,000",12512497969,0.01345926493705596
1325,2016-12-13,780.65,788.46,777.96,780.56,"81,645,600",12521776922,0.0006024945839582241
1326,2016-12-14,780.01,782.03,776.84,781.48,"75,979,000",12534369129,0.0011786409757097438
1327,2016-12-15,780.07,781.43,777.8,778.09,"81,580,096",12484761985,-0.004337922915493619
1328,2016-12-16,778.96,785.03,778.96,784.91,"83,608,200",12595490539,0.008765052885912894
1329,2016-12-17,785.17,792.51,784.86,790.83,"78,989,800",12691945028,0.007542265992279473
1330,2016-12-18,791.01,794.74,788.03,790.53,"60,524,400",12688510068,-0.00037934827965568907
1331,2016-12-19,790.69,793.61,790.32,792.71,"74,886,400",12725090633,0.0027576436061882426
1332,2016-12-20,792.25,801.34,791.5,800.88,"99,629,296",12857473134,0.01030641722698089
1333,2016-12-21,800.64,834.28,799.41,834.28,"155,576,000",13395445163,0.04170412546199187
1334,2016-12-22,834.18,875.78,834.15,864.54,"200,027,008",13882988216,0.036270796375317715
1335,2016-12-23,864.89,925.12,864.68,921.98,"275,564,000",14807189352,0.06643995650866352
1336,2016-12-24,922.18,923.48,886.34,898.82,"137,727,008",14436754927,-0.025119850755981665
1337,2016-12-25,899.65,899.65,862.42,896.18,"143,664,992",14396194094,-0.002937184308315466
1338,2016-12-26,896.91,913.18,896.9,907.61,"123,771,000",14581389977,0.01275413421410887
1339,2016-12-27,908.35,940.05,904.26,933.2,"167,308,000",14994286713,0.02819492954022107
1340,2016-12-28,934.83,975.92,934.83,975.92,"236,630,000",15682769405,0.04577796828118297
1341,2016-12-29,975.13,979.4,954.5,973.5,"199,320,000",15645617392,-0.002479711451758293
1342,2016-12-30,972.53,972.53,934.83,961.24,"187,474,000",15450507055,-0.01259373394966612
1343,2016-12-31,960.63,963.74,947.24,963.74,"99,135,104",15492554222,0.002600807290582985
1344,2017-01-01,963.66,1003.08,958.7,998.33,"147,775,008",16050407461,0.03589142299790393
1345,2017-01-02,998.62,1031.39,996.7,1021.75,"222,184,992",16429024775,0.0234591768252983
1346,2017-01-03,1021.6,1044.08,1021.6,1043.84,"185,168,000",16786368910,0.021619770002446748
1347,2017-01-04,1044.4,1159.42,1044.4,1154.73,"344,945,984",18571869009,0.1062327559779277
1348,2017-01-05,1156.73,1191.1,910.42,1013.38,"510,199,008",16300254795,-0.12240956760454824
1349,2017-01-06,1014.24,1046.81,883.94,902.2,"351,876,000",14513695758,-0.10971205273441353
1350,2017-01-07,903.49,908.59,823.56,908.59,"279,550,016",14618030536,0.00708268676568391
1351,2017-01-08,908.17,942.72,887.25,911.2,"158,715,008",14661966429,0.002872582793119083
1352,2017-01-09,913.24,913.69,879.81,902.83,"141,876,992",14528815565,-0.00918568920105356
1353,2017-01-10,902.44,914.87,901.06,907.68,"115,808,000",14608685049,0.005371996942945989
1354,2017-01-11,908.11,919.45,762.77,777.76,"310,928,992",12519135996,-0.1431341441917856
1355,2017-01-12,775.18,826.25,755.76,804.83,"222,326,000",12956730411,0.03480508125900017
1356,2017-01-13,803.74,829.0,780.0,823.98,"168,968,000",13266554392,0.023793844662848063
1357,2017-01-14,825.14,835.09,812.46,818.41,"93,063,296",13178601992,-0.006759872812446943
1358,2017-01-15,818.14,823.31,812.87,821.8,"71,013,600",13234840657,0.004142178125878138
1359,2017-01-16,821.78,834.53,820.27,831.53,"82,755,200",13393372620,0.011839863713799081
1360,2017-01-17,830.95,910.56,830.8,907.94,"155,095,008",14625779851,0.09189085180330236
1361,2017-01-18,909.37,917.5,858.3,886.62,"225,676,992",14284036613,-0.023481727867480262
1362,2017-01-19,888.34,904.61,884.34,899.07,"105,625,000",14486616700,0.014042092440955667
1363,2017-01-20,898.17,899.4,887.01,895.03,"86,728,400",14423545371,-0.004493532205501305
1364,2017-01-21,895.55,927.37,895.53,921.79,"111,158,000",14856911163,0.02989843915846402
1365,2017-01-22,922.21,937.53,897.56,924.67,"116,573,000",14905439337,0.0031243558728126786
1366,2017-01-23,925.5,928.27,916.74,921.01,"73,588,600",14848013909,-0.003958168860242028
1367,2017-01-24,910.68,924.15,892.29,892.69,"111,349,000",14393026385,-0.030748851803997668
1368,2017-01-25,891.92,903.25,891.69,901.54,"120,831,000",14537488261,0.009913855873819433
1369,2017-01-26,902.4,919.33,902.22,917.59,"131,958,000",14797955301,0.01780287064356556
1370,2017-01-27,918.36,923.22,915.85,919.75,"125,594,000",14834831700,0.0023539925238940107
1371,2017-01-28,919.81,923.91,919.81,921.59,"68,979,600",14866260449,0.0020005436259853404
1372,2017-01-29,922.07,923.42,919.15,919.5,"60,851,700",14834377926,-0.002267819746308075
1373,2017-01-30,920.15,923.05,919.47,920.38,"78,227,296",14850351605,0.0009570418705817652
1374,2017-01-31,920.96,972.02,920.96,970.4,"164,582,000",15659186515,0.054347117494947694
1375,2017-02-01,970.94,989.11,970.74,989.02,"150,110,000",15962015276,0.019187963726298385
1376,2017-02-02,990.0,1013.52,983.22,1011.8,"145,820,992",16331615570,0.023032901255788607
1377,2017-02-03,1011.46,1033.87,1008.79,1029.91,"201,278,000",16625849489,0.01789879422810836
1378,2017-02-04,1031.33,1045.9,1015.16,1042.9,"155,064,000",16837411920,0.012612752570613006
1379,2017-02-05,1043.52,1043.63,1022.37,1027.34,"114,208,000",16588240157,-0.01491993479720033
1380,2017-02-06,1028.4,1044.64,1028.16,1038.15,"111,762,000",16764422010,0.010522319777289013
1381,2017-02-07,1040.14,1061.93,1040.14,1061.35,"146,007,008",17141080574,0.02234744497423291
1382,2017-02-08,1062.32,1078.97,1037.49,1063.07,"201,855,008",17170799127,0.0016205775663071798
1383,2017-02-09,1064.7,1088.99,953.34,994.38,"407,220,000",16063448932,-0.06461474785291654
1384,2017-02-10,995.63,998.91,946.69,988.67,"190,452,000",15973053725,-0.005742271566202106
1385,2017-02-11,988.9,1009.29,982.83,1004.45,"102,261,000",16229677099,0.015960836274995893
1386,2017-02-12,1003.52,1004.76,996.92,999.18,"67,530,000",16146290349,-0.005246652396834195
1387,2017-02-13,998.89,1002.1,976.0,990.64,"100,607,000",16010322103,-0.008547008547008517
1388,2017-02-14,991.73,1011.51,986.47,1004.55,"137,946,000",16237219721,0.014041427763869851
1389,2017-02-15,1006.21,1008.84,1001.58,1007.48,"89,759,400",16286329282,0.0029167288835798555
1390,2017-02-16,1007.65,1033.37,1007.65,1027.44,"122,277,000",16610905026,0.019811807678564275
1391,2017-02-17,1026.12,1053.17,1025.64,1046.21,"136,474,000",16916338976,0.01826870668846836
1392,2017-02-18,1049.21,1061.1,1046.96,1054.42,"99,073,504",17051064834,0.007847372898366567
1393,2017-02-19,1054.76,1056.81,1043.46,1047.87,"77,423,296",16946913346,-0.006211945903909388
1394,2017-02-20,1048.69,1080.49,1041.69,1079.98,"109,478,000",17468244508,0.03064311412675247
1395,2017-02-21,1079.28,1117.25,1076.93,1115.3,"186,868,992",18041455273,0.032704309339061766
1396,2017-02-22,1114.8,1125.39,1100.55,1117.44,"136,100,000",18077985665,0.001918766251232995
1397,2017-02-23,1117.27,1176.62,1116.96,1166.72,"189,454,000",18877442096,0.04410080183276066
1398,2017-02-24,1172.71,1200.39,1131.96,1173.68,"330,759,008",18992415818,0.005965441579813602
1399,2017-02-25,1170.41,1174.85,1124.59,1143.84,"139,960,992",18511906560,-0.025424306454911116
1400,2017-02-26,1144.27,1167.47,1130.2,1165.2,"116,486,000",18860247630,0.01867394041124637
1401,2017-02-27,1163.78,1181.98,1163.38,1179.97,"131,570,000",19101427518,0.012675935461723187
1402,2017-02-28,1180.72,1193.25,1171.82,1179.97,"184,956,000",19103684801,0.0
1403,2017-03-01,1180.04,1222.5,1179.69,1222.5,"229,056,992",19794459608,0.036043289236167064
1404,2017-03-02,1224.68,1262.13,1215.62,1251.01,"368,275,008",20258543188,0.023321063394682984
1405,2017-03-03,1250.71,1280.31,1250.71,1274.99,"315,739,008",20649259919,0.0191685118424314
1406,2017-03-04,1277.43,1279.4,1230.51,1255.15,"183,270,000",20329978338,-0.015560906360049809
1407,2017-03-05,1254.29,1267.29,1238.06,1267.12,"134,127,000",20526235270,0.009536708759908974
1408,2017-03-06,1267.47,1276.0,1264.6,1272.83,"153,656,992",20620991547,0.004506281962245229
1409,2017-03-07,1273.21,1275.55,1204.8,1223.54,"291,256,000",19824773912,-0.03872473150381428
1410,2017-03-08,1223.23,1232.16,1148.08,1150.0,"332,603,008",18635275050,-0.06010428755904995
1411,2017-03-09,1150.35,1197.46,1141.23,1188.49,"212,283,008",19261188310,0.033469565217391306
1412,2017-03-10,1189.36,1270.47,1077.25,1116.72,"563,795,968",18100188612,-0.06038755058940337
1413,2017-03-11,1116.32,1193.83,1116.32,1175.83,"283,320,000",19060468862,0.05293180027222566
1414,2017-03-12,1176.62,1226.98,1175.36,1221.38,"227,176,000",19801195767,0.038738593163977875
1415,2017-03-13,1221.78,1237.37,1217.03,1231.92,"380,276,992",19974334865,0.008629582930783197
1416,2017-03-14,1232.16,1244.81,1220.72,1240.0,"245,306,000",20107761880,0.0065588674589258655
1417,2017-03-15,1240.16,1251.61,1239.75,1249.61,"297,804,992",20265831337,0.007749999999999924
1418,2017-03-16,1251.33,1257.98,1152.44,1187.81,"638,568,000",19265847025,-0.0494554300941894
1419,2017-03-17,1180.16,1180.16,1099.57,1100.23,"706,598,976",17847435957,-0.07373233092834708
1420,2017-03-18,1099.69,1114.07,957.66,973.82,"621,302,016",15798760668,-0.11489415849413298
1421,2017-03-19,976.73,1069.91,976.73,1036.74,"406,648,000",16821676707,0.06461152985151264
1422,2017-03-20,1037.24,1063.03,1036.68,1054.23,"286,529,984",17107266418,0.01687018924706285
1423,2017-03-21,1055.36,1122.43,1055.36,1120.54,"337,391,008",18185299687,0.06289898788689374
1424,2017-03-22,1120.65,1120.65,1014.21,1049.14,"380,840,992",17028630158,-0.063719278205151
1425,2017-03-23,1050.05,1058.01,1028.93,1038.59,"248,540,000",16859314109,-0.010055855271937197
1426,2017-03-24,1038.45,1040.47,934.36,937.52,"491,038,016",15220718764,-0.09731462848669825
1427,2017-03-25,936.54,975.76,903.71,972.78,"435,803,008",15794781102,0.03760986432289437
1428,2017-03-26,974.02,1007.96,954.19,966.72,"303,668,000",15698465531,-0.0062295688644914415
1429,2017-03-27,972.05,1046.4,971.98,1045.77,"372,535,008",16983801541,0.08177135054617679
1430,2017-03-28,1044.58,1064.65,1027.73,1047.15,"326,332,000",17008241726,0.0013196018244929775
1431,2017-03-29,1046.08,1055.13,1015.88,1039.97,"298,457,984",16893415156,-0.006856706298047133
1432,2017-03-30,1042.21,1049.29,1020.04,1026.43,"352,968,992",16675587066,-0.01301960633479804
1433,2017-03-31,1026.64,1074.92,1026.64,1071.79,"447,287,008",17414322808,0.044192005299922954
1434,2017-04-01,1071.71,1091.72,1061.09,1080.5,"289,633,984",17557597716,0.008126591962977825
1435,2017-04-02,1080.61,1107.59,1075.45,1102.17,"514,187,008",17911915755,0.020055529847293085
1436,2017-04-03,1102.95,1151.74,1102.95,1143.81,"580,444,032",18591158323,0.03778001578703827
1437,2017-04-04,1145.52,1156.44,1120.52,1133.25,"436,310,016",18421262063,-0.009232302567734108
1438,2017-04-05,1134.14,1135.09,1113.63,1124.78,"414,784,000",18285857775,-0.007474078976395293
1439,2017-04-06,1125.81,1188.37,1125.81,1182.68,"511,222,016",19229356147,0.051476733227831195
1440,2017-04-07,1178.94,1186.58,1163.39,1176.9,"317,022,016",19137747435,-0.004887205330266875
1441,2017-04-08,1172.65,1184.98,1162.58,1175.95,"209,312,000",19124327856,-0.0008072053700399762
1442,2017-04-09,1176.57,1197.21,1171.86,1187.87,"242,343,008",19320511927,0.010136485394786954
1443,2017-04-10,1187.3,1190.34,1179.04,1187.13,"215,883,008",19310642460,-0.0006229637923339526
1444,2017-04-11,1187.46,1208.07,1187.46,1205.01,"216,182,000",19604036563,0.015061534962472312
1445,2017-04-12,1204.81,1207.14,1196.76,1200.37,"288,702,016",19530680104,-0.003850590451531577
1446,2017-04-13,1201.02,1205.89,1156.44,1169.28,"351,968,992",19026699552,-0.025900347392887157
1447,2017-04-14,1170.33,1190.8,1159.79,1167.54,"254,827,008",19000400018,-0.0014880952380952328
1448,2017-04-15,1167.3,1188.0,1164.96,1172.52,"203,559,008",19083656460,0.004265378488103266
1449,2017-04-16,1172.61,1187.22,1172.61,1182.94,"183,231,008",19255408766,0.008886842015488172
1450,2017-04-17,1183.25,1194.9,1172.65,1193.91,"253,206,000",19436033390,0.00927350499602686
1451,2017-04-18,1193.77,1217.57,1193.77,1211.67,"270,524,000",19727334977,0.014875493127622708
1452,2017-04-19,1212.13,1215.51,1205.08,1210.29,"288,060,992",19707045565,-0.001138923964445815
1453,2017-04-20,1211.08,1240.79,1208.41,1229.08,"315,108,000",20015137622,0.015525204703005002
1454,2017-04-21,1229.42,1235.94,1215.56,1222.05,"272,167,008",19903192286,-0.005719725323005798
1455,2017-04-22,1222.71,1235.56,1208.47,1231.71,"249,320,000",20062753908,0.00790475021480308
1456,2017-04-23,1231.92,1232.2,1203.94,1207.21,"258,951,008",19665994145,-0.0198910457818805
1457,2017-04-24,1209.63,1250.94,1209.63,1250.15,"235,806,000",20367443800,0.035569619204612435
1458,2017-04-25,1250.45,1267.58,1249.97,1265.49,"242,556,000",20619704237,0.012270527536695441
1459,2017-04-26,1265.99,1294.83,1265.93,1281.08,"329,631,008",20876159410,0.012319338754158471
1460,2017-04-27,1281.88,1319.7,1281.3,1317.73,"449,196,992",21475836448,0.028608673931370454
1461,2017-04-28,1317.74,1331.28,1292.37,1316.48,"527,488,992",21457669552,-0.0009486010032404568
1462,2017-04-29,1317.84,1327.2,1315.21,1321.79,"422,705,984",21547126640,0.0040334832280020105
1463,2017-04-30,1321.87,1347.91,1314.92,1347.89,"413,115,008",21975104909,0.0197459505670341
1464,2017-05-01,1348.3,1434.32,1348.3,1421.6,"713,624,000",23179524919,0.054685471366357596
1465,2017-05-02,1421.03,1473.9,1415.69,1452.82,"477,337,984",23691443738,0.021961170512099004
1466,2017-05-03,1453.78,1492.77,1447.49,1490.09,"583,795,968",24301634925,0.025653556531435306
1467,2017-05-04,1490.72,1608.91,1490.72,1537.67,"933,548,992",25080858487,0.031930957190505316
1468,2017-05-05,1540.87,1618.03,1530.31,1555.45,"946,035,968",25373374563,0.011562949137331247
1469,2017-05-06,1556.81,1578.8,1542.5,1578.8,"582,529,984",25757608890,0.015011732939020694
1470,2017-05-07,1579.47,1596.72,1559.76,1596.71,"1,080,029,952",26053077975,0.011344058778819388
1471,2017-05-08,1596.92,1723.35,1596.92,1723.35,"1,340,320,000",28123369330,0.07931308753624622
1472,2017-05-09,1723.89,1833.49,1716.3,1755.36,"1,167,920,000",28649119972,0.018574288449821674
1473,2017-05-10,1756.52,1788.44,1719.1,1787.13,"915,723,008",29170965564,0.01809885151763746
1474,2017-05-11,1780.37,1873.93,1755.35,1848.57,"799,489,984",30176934751,0.03437914421446675
1475,2017-05-12,1845.76,1856.15,1694.01,1724.24,"740,984,000",28150631936,-0.06725739355285432
1476,2017-05-13,1723.12,1812.99,1651.08,1804.91,"579,635,008",29471223857,0.04678583027884753
1477,2017-05-14,1800.86,1831.42,1776.62,1808.91,"437,196,000",29540290794,0.0022161769838939804
1478,2017-05-15,1808.44,1812.8,1708.54,1738.43,"731,529,024",28392885375,-0.03896269023887311
1479,2017-05-16,1741.7,1785.94,1686.54,1734.45,"959,044,992",28330874003,-0.0022894220647365904
1480,2017-05-17,1726.73,1864.05,1661.91,1839.09,"1,064,729,984",30043626195,0.060330364092363586
1481,2017-05-18,1818.7,1904.48,1807.12,1888.65,"894,321,024",30856574835,0.02694811020667842
1482,2017-05-19,1897.37,2004.52,1890.25,1987.71,"1,157,289,984",32479082015,0.052450162814708934
1483,2017-05-20,1984.24,2084.73,1974.92,2084.73,"961,336,000",34068630559,0.04880993706325376
1484,2017-05-21,2067.03,2119.08,2037.5,2041.2,"1,147,859,968",33361091114,-0.020880401778647584
1485,2017-05-22,2043.19,2303.9,2017.87,2173.4,"1,942,220,032",35525744380,0.06476582402508324
1486,2017-05-23,2191.56,2320.82,2178.5,2320.42,"1,378,749,952",37933704066,0.06764516425876499
1487,2017-05-24,2321.37,2523.72,2321.37,2443.64,"1,725,379,968",39952841999,0.053102455589936204
1488,2017-05-25,2446.24,2763.71,2285.3,2304.98,"2,406,700,032",37690456715,-0.05674321913211433
1489,2017-05-26,2320.89,2573.79,2071.99,2202.42,"1,763,480,064",36017660894,-0.04449496307993994
1490,2017-05-27,2196.27,2260.2,1855.83,2038.87,"1,700,480,000",33347170525,-0.07425922394457019
1491,2017-05-28,2054.08,2267.34,2054.08,2155.8,"1,147,139,968",35264171110,0.05735039507178019
1492,2017-05-29,2159.43,2307.05,2107.17,2255.61,"994,625,024",36901102917,0.04629835791817416
1493,2017-05-30,2255.36,2301.96,2124.57,2175.47,"1,443,970,048",35594903085,-0.03552919165990587
1494,2017-05-31,2187.19,2311.08,2145.57,2286.41,"1,544,829,952",37414813240,0.05099587675306938
1495,2017-06-01,2288.33,2448.39,2288.33,2407.88,"1,653,180,032",39407633763,0.05312695448322935
1496,2017-06-02,2404.03,2488.55,2373.32,2488.55,"1,317,030,016",40732491835,0.033502500124590995
1497,2017-06-03,2493.72,2581.91,2423.57,2515.35,"1,514,950,016",41177190057,0.010769323501637285
1498,2017-06-04,2547.79,2585.89,2452.54,2511.81,"1,355,120,000",41124262595,-0.0014073588168644902
1499,2017-06-05,2512.4,2686.81,2510.22,2686.81,"1,369,309,952",43994968834,0.06967087478750389
1500,2017-06-06,2690.84,2999.91,2690.84,2863.2,"2,089,609,984",46888622160,0.06565034371615397
1501,2017-06-07,2869.38,2869.38,2700.56,2732.16,"1,517,709,952",44748237218,-0.045766974015088
1502,2017-06-08,2720.49,2815.3,2670.95,2805.62,"1,281,170,048",45957247989,0.026887151557741795
1503,2017-06-09,2807.44,2901.71,2795.62,2823.81,"1,348,950,016",46260465854,0.006483415430457384
1504,2017-06-10,2828.14,2950.99,2746.55,2947.71,"2,018,889,984",48295501718,0.04387688973408266
1505,2017-06-11,2942.41,2996.6,2840.53,2958.11,"1,752,400,000",48471330146,0.003528162539734314
1506,2017-06-12,2953.22,2997.26,2518.56,2659.63,"2,569,530,112",43585351533,-0.10090226529777457
1507,2017-06-13,2680.91,2789.04,2650.38,2717.02,"1,781,200,000",44530631894,0.021578189447404306
1508,2017-06-14,2716.88,2786.83,2412.94,2506.37,"1,696,560,000",41082567339,-0.07752979367100721
1509,2017-06-15,2499.58,2534.71,2212.96,2464.58,"2,026,259,968",40402259202,-0.016673515881533874
1510,2017-06-16,2469.57,2539.92,2385.15,2518.56,"1,195,190,016",41291821423,0.021902311955789733
1511,2017-06-17,2514.01,2685.19,2484.96,2655.88,"1,534,509,952",43548031452,0.05452321961755935
1512,2017-06-18,2655.35,2662.1,2516.33,2548.29,"1,178,659,968",41788418974,-0.040510113408738446
1513,2017-06-19,2549.03,2662.85,2549.03,2589.6,"1,446,840,064",42470734800,0.016210870819255208
1514,2017-06-20,2591.26,2763.45,2589.82,2721.79,"1,854,189,952",44643512689,0.05104649366697567
1515,2017-06-21,2709.43,2772.01,2660.4,2689.1,"1,626,579,968",44111929173,-0.012010478398406965
1516,2017-06-22,2691.03,2723.74,2642.36,2705.41,"1,097,939,968",44384244937,0.006065226283886727
1517,2017-06-23,2707.34,2765.17,2706.37,2744.91,"961,318,976",45037797053,0.014600374804558225
1518,2017-06-24,2738.52,2757.94,2583.19,2608.72,"982,750,016",42807952581,-0.049615470088272495
1519,2017-06-25,2607.25,2682.26,2552.12,2589.41,"1,161,100,032",42495001716,-0.00740209758042254
1520,2017-06-26,2590.57,2615.25,2376.29,2478.45,"1,663,280,000",40677994354,-0.04285146037128151
1521,2017-06-27,2478.45,2552.45,2332.99,2552.45,"1,489,789,952",41897190525,0.029857370534003058
1522,2017-06-28,2553.03,2603.98,2484.42,2574.79,"1,183,869,952",42268942193,0.008752375168955329
1523,2017-06-29,2567.56,2588.83,2510.48,2539.32,"949,979,008",41690395783,-0.013775880751439873
1524,2017-06-30,2539.24,2559.25,2478.43,2480.84,"860,273,024",40735082695,-0.023029787502165888
1525,2017-07-01,2492.6,2515.27,2419.23,2434.55,"779,913,984",39980058373,-0.018659002595894925
1526,2017-07-02,2436.4,2514.28,2394.84,2506.47,"803,747,008",41167015221,0.029541393686718154
1527,2017-07-03,2498.56,2595.0,2480.47,2564.06,"964,112,000",42118211083,0.022976536722961072
1528,2017-07-04,2561.0,2631.59,2559.35,2601.64,"985,516,032",42740618673,0.014656443296958699
1529,2017-07-05,2602.87,2622.65,2538.55,2601.99,"941,566,016",42751085999,0.00013453052689849088
1530,2017-07-06,2608.1,2616.72,2581.69,2608.56,"761,956,992",42863758795,0.00252499048804955
1531,2017-07-07,2608.59,2916.14,2498.87,2518.66,"917,411,968",41391217675,-0.03446345876652257
1532,2017-07-08,2520.27,2571.34,2492.31,2571.34,"733,329,984",42262222823,0.02091588384299592
1533,2017-07-09,2572.61,2635.49,2517.59,2518.44,"527,856,000",41397076604,-0.020572930845395798
1534,2017-07-10,2525.25,2537.16,2321.13,2372.56,"1,111,200,000",39005033499,-0.05792474706564388
1535,2017-07-11,2385.89,2413.47,2296.81,2337.79,"1,329,760,000",38438497236,-0.01465505614188889
1536,2017-07-12,2332.77,2423.71,2275.14,2398.84,"1,117,410,048",39447604438,0.026114407196540457
1537,2017-07-13,2402.7,2425.22,2340.83,2357.9,"835,769,984",38778935907,-0.01706658218138768
1538,2017-07-14,2360.59,2363.25,2183.22,2233.34,"882,502,976",36734255488,-0.05282666779761647
1539,2017-07-15,2230.12,2231.14,1990.41,1998.86,"993,608,000",32880721300,-0.10499073137095127
1540,2017-07-16,1991.98,2058.77,1843.03,1929.82,"1,182,870,016",31748939343,-0.03453968762194448
1541,2017-07-17,1932.62,2230.49,1932.62,2228.41,"1,201,760,000",36665393517,0.15472427480283124
1542,2017-07-18,2233.52,2387.61,2164.77,2318.88,"1,512,450,048",38158677672,0.040598453605934504
1543,2017-07-19,2323.08,2397.17,2260.23,2273.43,"1,245,100,032",37415031061,-0.019599979300352066
1544,2017-07-20,2269.89,2900.7,2269.89,2817.6,"2,249,260,032",46376428080,0.2393607896438421
1545,2017-07-21,2838.41,2838.41,2621.85,2667.76,"1,489,449,984",43915296559,-0.05318001135718331
1546,2017-07-22,2668.63,2862.42,2657.71,2810.12,"1,177,129,984",46264340367,0.05336312112034047
