date,close
30/04/2018,426.59
1/05/2018,425.81
2/05/2018,425.36
3/05/2018,425.7
4/05/2018,425.85
7/05/2018,425.69
8/05/2018,425.4
9/05/2018,424.73
10/05/2018,425.84
11/05/2018,426.5
14/05/2018,426.29
15/05/2018,424.73
16/05/2018,423.53
17/05/2018,423.18
18/05/2018,424.13
21/05/2018,424.47
22/05/2018,424.35
23/05/2018,425.42
24/05/2018,426.22
25/05/2018,427.4
29/05/2018,430.21
30/05/2018,428.84
31/05/2018,428.39
1/06/2018,427.75
4/06/2018,426.75
5/06/2018,427.25
6/06/2018,426.04
7/06/2018,427.34
8/06/2018,426.66
11/06/2018,426.66
12/06/2018,426.62
13/06/2018,426.34
14/06/2018,427.34
15/06/2018,427.27
18/06/2018,427.15
19/06/2018,427.31
20/06/2018,426.06
21/06/2018,426.01
22/06/2018,425.92
25/06/2018,425.95
26/06/2018,426.13
27/06/2018,427.23
28/06/2018,426.97
29/06/2018,426.81
2/07/2018,426.65
3/07/2018,427.65
5/07/2018,428.14
6/07/2018,428.64
9/07/2018,428.81
10/07/2018,429.06
11/07/2018,429.62
12/07/2018,429.84
13/07/2018,430.54
16/07/2018,430.26
17/07/2018,429.97
18/07/2018,429.53
19/07/2018,430.4
20/07/2018,429.43
23/07/2018,428.26
24/07/2018,428.97
25/07/2018,428.83
26/07/2018,429
27/07/2018,429.58
30/07/2018,429.54
31/07/2018,430.36
1/08/2018,429.55
2/08/2018,429.7
3/08/2018,430.8
6/08/2018,431.09
7/08/2018,430.74
8/08/2018,430.69
9/08/2018,431.37
10/08/2018,431.83
13/08/2018,431.56
14/08/2018,431.36
15/08/2018,431.96
16/08/2018,432.38
17/08/2018,432.52
20/08/2018,433.66
21/08/2018,433.4
22/08/2018,433.62
23/08/2018,433.63
24/08/2018,433.84
27/08/2018,433.19
28/08/2018,432.53
29/08/2018,432.57
30/08/2018,432.62
31/08/2018,432.23
4/09/2018,431.68
5/09/2018,431.24
6/09/2018,432.01
7/09/2018,431.06
10/09/2018,431.32
11/09/2018,430.56
12/09/2018,431.04
13/09/2018,431.46
14/09/2018,431.4
17/09/2018,431.52
18/09/2018,430.36
19/09/2018,429.64
20/09/2018,430.25
21/09/2018,430.59
24/09/2018,430.24
25/09/2018,429.94
26/09/2018,431.13
27/09/2018,431.46
28/09/2018,431.39
1/10/2018,430.79
2/10/2018,431.5
3/10/2018,429.36
4/10/2018,428.03
5/10/2018,427.17
9/10/2018,427.59
10/10/2018,427.4
11/10/2018,428.39
12/10/2018,427.82
15/10/2018,428.27
16/10/2018,428.19
17/10/2018,427.07
18/10/2018,427.2
19/10/2018,427
22/10/2018,426.4
23/10/2018,426.2
24/10/2018,427.63
25/10/2018,427.06
26/10/2018,427.53
29/10/2018,427.82
30/10/2018,426.44
31/10/2018,425.89
1/11/2018,425.79
2/11/2018,424.58
5/11/2018,425.03
6/11/2018,425.52
7/11/2018,425.89
8/11/2018,425.85
9/11/2018,426.43
13/11/2018,426.66
14/11/2018,426.13
15/11/2018,425.19
16/11/2018,425.66
19/11/2018,426.05
20/11/2018,425.31
21/11/2018,425.81
23/11/2018,425.82
26/11/2018,425.95
27/11/2018,425.69
28/11/2018,425.05
29/11/2018,425.3
30/11/2018,425.33
3/12/2018,426.81
4/12/2018,427.61
6/12/2018,427.17
7/12/2018,428.24
10/12/2018,428.44
11/12/2018,428.44
12/12/2018,428.54
13/12/2018,428.92
14/12/2018,429.26
17/12/2018,430.25
18/12/2018,431.01
19/12/2018,432.13
20/12/2018,430.5
21/12/2018,430.23
24/12/2018,431.3
26/12/2018,429.1
27/12/2018,428.52
28/12/2018,430.18
31/12/2018,431.14
2/01/2019,431.85
3/01/2019,433.45
4/01/2019,431.7
7/01/2019,431.49
8/01/2019,431.79
9/01/2019,432.7
10/01/2019,432.25
11/01/2019,432.83
14/01/2019,432.64
15/01/2019,432.26
16/01/2019,432.66
17/01/2019,432.75
18/01/2019,433.12
22/01/2019,434.36
23/01/2019,434.96
24/01/2019,436.09
25/01/2019,436.06
28/01/2019,436.1
29/01/2019,437.23
30/01/2019,438.11
31/01/2019,440.17
1/02/2019,439.85
4/02/2019,439.56
5/02/2019,440.78
6/02/2019,441.06
7/02/2019,441.41
8/02/2019,441.7
11/02/2019,441.67
12/02/2019,441.42
13/02/2019,440.88
14/02/2019,441.5
15/02/2019,441.99
19/02/2019,442.66
20/02/2019,442.39
21/02/2019,441.23
22/02/2019,442
25/02/2019,442.21
26/02/2019,442.88
27/02/2019,441.74
28/02/2019,441.48
1/03/2019,440.53
4/03/2019,441.72
5/03/2019,442.05
6/03/2019,442.35
7/03/2019,443.16
8/03/2019,443.27
11/03/2019,443.18
12/03/2019,444.65
13/03/2019,444.55
14/03/2019,443.91
15/03/2019,445.03
18/03/2019,445.15
19/03/2019,445.12
20/03/2019,446.88
21/03/2019,447.3
22/03/2019,449.98
25/03/2019,450.53
26/03/2019,450.97
27/03/2019,452.04
28/03/2019,452.3
29/03/2019,452.22
1/04/2019,450.25
2/04/2019,450.74
3/04/2019,449.87
4/04/2019,450.4
5/04/2019,450.87
8/04/2019,450.65
9/04/2019,451.54
10/04/2019,452.29
11/04/2019,452.08
12/04/2019,451.68
15/04/2019,452.35
16/04/2019,451.65
17/04/2019,451.59
18/04/2019,452.41
22/04/2019,451.48
23/04/2019,451.95
24/04/2019,453.26
25/04/2019,453.22
26/04/2019,454.01
29/04/2019,453.52
30/04/2019,454.14
1/05/2019,454.37
2/05/2019,453.15
3/05/2019,453.59
6/05/2019,454.05
7/05/2019,455.06
8/05/2019,454.28
9/05/2019,454.64
10/05/2019,454.09
13/05/2019,454.87
14/05/2019,454.59
15/05/2019,455.73
16/05/2019,455.53
17/05/2019,455.72
20/05/2019,455.04
21/05/2019,454.69
22/05/2019,455.54
23/05/2019,456.73
24/05/2019,456.84
28/05/2019,457.94
29/05/2019,457.28
30/05/2019,459.02
31/05/2019,460.87
3/06/2019,462.2
4/06/2019,461.03
5/06/2019,460.85
6/06/2019,460.95
7/06/2019,462.65
10/06/2019,462.05
11/06/2019,462.17
12/06/2019,462.67
13/06/2019,463.38
14/06/2019,463.56
17/06/2019,463.79
18/06/2019,465.27
19/06/2019,466.66
20/06/2019,468.59
21/06/2019,467.91
24/06/2019,469.85
25/06/2019,469.96
26/06/2019,468.79
27/06/2019,470.1
28/06/2019,470.73
1/07/2019,471.15
2/07/2019,472.3
3/07/2019,473.21
5/07/2019,471.26
8/07/2019,470.81
9/07/2019,470.44
10/07/2019,470.43
11/07/2019,468.68
12/07/2019,468.81
15/07/2019,469.86
16/07/2019,469.16
17/07/2019,470.9
18/07/2019,471.52
19/07/2019,471.19
22/07/2019,471.67
23/07/2019,471.48
24/07/2019,472.25
25/07/2019,471.96
26/07/2019,472.24
29/07/2019,472.53
30/07/2019,472.58
31/07/2019,473.61
1/08/2019,477.06
2/08/2019,477.52
5/08/2019,479.67
6/08/2019,480.35
7/08/2019,479.71
8/08/2019,480.39
9/08/2019,479.66
12/08/2019,482.27
13/08/2019,481.41
14/08/2019,483.96
15/08/2019,485.84
16/08/2019,485.08
19/08/2019,483.52
20/08/2019,485.33
21/08/2019,485.04
22/08/2019,484.56
23/08/2019,486.87
26/08/2019,486.39
27/08/2019,488.59
28/08/2019,488.7
29/08/2019,488.12
30/08/2019,488.15
3/09/2019,488.07
4/09/2019,488.68
5/09/2019,485.78
6/09/2019,486.45
9/09/2019,484.18
10/09/2019,480.94
11/09/2019,480.7
12/09/2019,479.93
13/09/2019,476.31
16/09/2019,478.45
17/09/2019,479.42
18/09/2019,479.94
19/09/2019,480.65
20/09/2019,483.35
23/09/2019,483.86
24/09/2019,485.81
25/09/2019,482.88
26/09/2019,483.74
27/09/2019,484.16
30/09/2019,484.74
1/10/2019,485.61
2/10/2019,485.66
3/10/2019,487.31
4/10/2019,488.43
7/10/2019,487.18
8/10/2019,487.49
9/10/2019,486.7
10/10/2019,484.44
11/10/2019,482.8
15/10/2019,482.74
16/10/2019,483.5
17/10/2019,483.62
,
,
,
,
,
,
,
